user_nIdx,UserName,conad,guide,cola,ocgnn,dmgd,Degree
1117,风一样的小阿呆,0,0,0,0,1,2.0
1118,我家小鼠在屯粮,0,0,0,0,0,1.0
1119,文旦_Zabon,0,0,0,0,0,1.0
1120,JARVIS-YH,0,0,0,0,0,1.0
1121,死鱼眼的扑腾,0,0,0,1,0,6.0
1122,龍霸宇内,0,0,0,0,0,1.0
1123,_staple,0,0,0,0,0,1.0
1124,Crazykara,0,0,0,0,0,1.0
1125,吾一2015,0,0,1,0,0,1.0
1126,星丸kira,0,0,0,0,0,1.0
1127,o唯爱V,0,0,0,0,0,2.0
1128,拉文克劳第一帅猹,0,0,0,0,0,1.0
1129,不如问问万能的狗策吧,0,0,0,0,0,1.0
1130,MariaTheDumb,0,0,0,0,0,1.0
1131,手握一只小秋,0,0,0,0,0,1.0
1132,也曾歌笑不出来,0,0,0,0,0,1.0
1133,小小傲娇兽,0,0,0,1,0,1.0
1134,有加者喜,0,0,0,0,1,2.0
1135,宝珠rura驻微博大使,0,0,0,0,0,1.0
1136,福伯顿先生,0,0,0,0,0,3.0
1137,雨色空烟_QAQ,0,0,1,0,0,1.0
1138,水村兔哉,0,0,0,0,0,1.0
1139,BeeeHumble,0,0,0,0,0,1.0
1140,历史是黑暗的,0,0,1,0,0,1.0
1141,Aziraphale_林,0,0,0,0,0,1.0
1142,微枫de叶,0,0,0,0,0,1.0
1143,又来绑架小猫辣,0,0,0,0,0,1.0
1144,4everRamos,0,0,0,0,0,1.0
1145,CaiseMisty,0,0,0,0,1,2.0
1146,鸡汁的熊小宝,0,0,0,0,0,1.0
1147,减肥3000天,0,0,0,0,0,2.0
1148,445566ddff,0,0,0,0,0,1.0
1149,观山望岳行寰宇,0,0,0,0,0,1.0
1150,土拨鼠酋长国形象大使,1,0,0,0,1,3.0
1151,有一种云vvv,0,0,0,1,0,1.0
1152,绎紫洛英,0,0,0,0,0,1.0
1153,Eruion0,0,0,0,0,0,1.0
1154,薯条君不吃鱼,0,0,0,0,0,1.0
1155,UltraUHS,0,0,0,0,0,1.0
1156,Manta-lollipop,0,0,0,0,0,1.0
1157,大法师预备役,0,0,0,0,0,1.0
1158,老老老老老那啊,0,0,0,0,0,2.0
1159,一棵是梨树,0,0,0,0,0,1.0
1160,TherionTheThief,0,0,0,0,1,1.0
1161,jh_94,0,0,0,0,0,1.0
1162,可乐沫的夏天,1,0,0,0,0,2.0
1163,世界_不是平的,0,0,0,0,0,1.0
1164,-AirJun-,0,0,0,0,0,1.0
1165,没听说过的枪匠,0,0,0,0,0,1.0
1166,筒子超级超级大GE,0,0,0,0,0,1.0
1167,春和景明云淡风清,0,0,0,0,0,1.0
1168,哈罗椰只,0,0,0,0,1,2.0
1169,kuma_现充中,1,0,0,0,0,1.0
1170,我超级喜欢华子哥哥,0,0,1,0,0,1.0
1171,杉吾史吾,0,0,0,0,1,2.0
1172,星轮逆转,0,0,0,0,0,1.0
1173,鱼昧QAQ,1,0,0,0,0,1.0
1174,没有昵称的zyk,0,0,0,0,0,1.0
1175,顺Q1淄然,0,0,0,0,0,1.0
1176,Shiro379Alice,1,0,0,0,1,1.0
1177,起风了alive,0,0,0,0,0,3.0
1178,Sook_21,0,0,0,0,1,2.0
1179,莱米与卢克,0,0,0,0,0,1.0
1180,小悦爱吃甜食,0,0,0,1,0,1.0
1181,涩涩bot,0,0,0,0,0,1.0
1182,虚空之眼卡萨丁,0,0,1,0,0,1.0
1183,阿林LA,0,0,0,0,0,1.0
1184,travis-B,0,0,0,0,0,1.0
1185,旅行中的白羊,0,0,0,0,0,1.0
1186,本同学不喝可乐,0,0,0,0,0,1.0
1187,鱼仔想想想,0,0,0,0,0,1.0
1188,Kidwills,0,0,0,0,0,1.0
1189,小鸟游夏,0,0,0,0,0,3.0
1190,wb什么时候倒闭,0,0,0,0,0,2.0
1191,lshnoodle,0,0,0,0,0,1.0
1192,一声呜咽_,0,0,0,0,0,1.0
1193,绿野丢丢,0,0,0,0,0,1.0
1194,犯二青年19,0,0,0,0,0,1.0
1195,苏茶茶的呆毛,0,0,0,0,0,1.0
1196,水与天齐,0,0,0,0,0,1.0
1197,月见梅香,0,0,0,0,0,1.0
1198,彼方桑-k,0,0,1,0,0,1.0
1199,Methanol-Diesel,0,0,0,0,1,6.0
1200,yahaha617,0,0,0,0,0,1.0
1201,柳柳的小呆迪,0,0,0,0,0,1.0
1202,s神魔之殇s,0,0,0,0,0,1.0
1203,花丶若酔,0,0,0,0,0,1.0
1204,十三缘_,0,0,0,1,0,1.0
1205,荒城之歌,0,0,0,0,0,1.0
1206,滴狸狸哒啦啦啦,0,0,0,0,0,1.0
1207,EVAN_030,0,0,1,0,0,1.0
1208,李琥珀的外八小短腿,0,1,0,0,0,1.0
1209,慕斯_w,0,0,0,0,0,1.0
1210,sakidoki,0,0,0,0,0,1.0
1211,从不摸鱼的烨橙,0,0,0,0,0,1.0
1212,光之工具人加把劲儿,0,0,0,0,0,1.0
1213,璎珞萌萝Magenta-长期疯癫中,0,0,0,0,0,1.0
1214,悄然無聲的過客,0,0,0,0,0,1.0
1215,全都给我木达木达,0,0,0,1,0,1.0
1216,雫泉,0,0,0,0,0,1.0
1217,卡卡西的白毛浮绿水,0,1,0,0,0,1.0
1218,芙兰师匠,0,0,0,0,0,1.0
1219,蓝灯游戏-BSL白龙,0,0,0,0,0,1.0
1220,Axier97,0,0,0,0,0,1.0
1221,变成富婆吧,0,0,0,0,0,1.0
1222,你又懂了i,0,0,0,0,0,1.0
1223,Dear南笙姑娘,0,0,0,0,0,1.0
1224,Apeirokalia-,0,0,0,0,0,1.0
1225,佯嫚,1,0,0,0,0,1.0
1226,凌痕烟雪,0,0,0,0,0,1.0
1227,三釖瑬,0,0,1,0,0,1.0
1228,宵弥s,0,0,0,0,0,1.0
1229,长空sama,0,0,0,0,0,1.0
1230,ScarDemon,0,0,0,0,0,1.0
1231,狗泽kozec,0,0,0,0,0,1.0
1232,欧气满满123,1,0,0,0,0,1.0
1233,BZyaaa,0,0,0,0,0,1.0
1234,R4014N,0,0,1,1,0,1.0
1235,喔闷骇行吧,0,0,0,0,0,1.0
1236,大仪最英俊,0,1,0,0,0,2.0
1237,赦天琴棘,0,0,0,0,0,1.0
1238,北蜩昵称不可用,0,0,0,0,0,1.0
1239,以后再看海ba,0,0,0,0,0,2.0
1240,刘贝贝er,0,0,0,1,0,1.0
1241,空调还得17度,0,0,0,0,0,1.0
1242,狍小坑的是我,0,0,0,1,0,1.0
1243,快一点睡觉,0,0,0,0,0,1.0
1244,中华家的窝窝头,0,0,0,0,0,1.0
1245,赈早见幻灵,0,0,0,0,0,1.0
1246,罗伯特特特特忒,0,0,0,0,0,1.0
1247,祁白白吖,0,0,0,0,0,1.0
1248,Alleri_,1,0,0,0,0,1.0
1249,蕉你做人,0,1,1,1,0,1.0
1250,Rmbaci,0,0,1,0,1,8.0
1251,明将会是怎样,0,0,0,1,0,1.0
1252,蔚蓝黑兔,0,0,0,0,0,1.0
1253,小白是腹黑三,0,0,0,0,0,1.0
1254,积乱云的涂鸦,0,0,0,0,0,2.0
1255,Uchida_Eugen,0,0,0,0,0,1.0
1256,HeyyHowYouDoing,0,0,0,0,0,1.0
1257,看我弹死你这个猪皮,0,0,0,0,0,1.0
1258,KIAAAAAAAA,0,0,0,0,0,1.0
1259,踏海行者,0,0,0,1,1,3.0
1260,禁闭可莉爱炸鱼,0,0,0,0,0,1.0
1261,派对小马碧琪派_,0,0,0,0,0,1.0
1262,Rayn2_Dawn2,0,1,1,0,1,6.0
1263,十六夜小黑,0,0,0,0,0,1.0
1264,吾辈的猫薄荷,0,0,0,0,0,1.0
1265,丹青_蛋清,1,0,0,0,0,1.0
1266,嘴臭骑士V28,0,0,1,0,0,1.0
1267,火耀天穹,0,0,0,0,0,1.0
1268,微笑是最好的莫样,0,0,0,0,0,1.0
1269,ringringhappy_666,0,0,0,0,0,1.0
1270,wangxorz,0,0,0,0,0,1.0
1271,杀杀Keithy,0,0,0,1,0,1.0
1272,天才勇者爱吃麦乐鸡块,0,0,0,0,0,1.0
1273,可怕的喵2333,0,0,0,0,1,3.0
1274,小欧梦见蜂蜜色的晨曦,0,0,0,0,0,1.0
1275,Cayde_7,1,0,0,0,0,2.0
1276,凡叶不会烦耶,0,0,0,0,0,1.0
1277,k奇酱,0,0,0,0,1,8.0
1278,knight-妖梦,0,0,0,0,0,1.0
1279,moyorl,0,1,0,0,0,4.0
1280,只是link,0,0,0,0,0,3.0
1281,闻人流葭,0,0,0,0,0,1.0
1282,真的拎不清,0,0,0,0,0,1.0
1283,孤城慎独,0,1,0,1,0,1.0
1284,ToKei酱,0,0,0,0,0,1.0
1285,人形自走制冷机器,0,0,0,0,0,1.0
1286,硬币9982号,0,0,0,0,0,1.0
1287,Eerikkk,0,1,0,0,0,1.0
1288,叫我夜哩,0,0,0,0,0,1.0
1289,-乔鲁诺乔巴拿拿-,0,0,0,0,0,1.0
1290,paxx21-,0,1,0,0,0,1.0
1291,Rasavatam,0,0,0,0,0,1.0
1292,我原来就是小黑子,1,0,0,1,0,1.0
1293,斯卡蒂_Skadi,0,0,0,0,0,2.0
1294,AmIlyIsA__GEmINI,0,0,0,0,0,1.0
1295,想要有只喵小,0,0,0,1,1,3.0
1296,眼科学员,0,1,0,1,0,1.0
1297,double_damn,0,0,0,0,0,1.0
1298,黑暗膜法大祭司,0,0,0,1,1,1.0
1299,成承承承承承承承,1,0,0,1,0,1.0
1300,想吃海底捞要八盘肉,0,0,0,0,1,1.0
1301,Arceus-mega,0,0,0,0,0,1.0
1302,_大大大大大柚子_,0,0,0,0,0,1.0
1303,比企谷阿华,0,0,0,0,0,1.0
1304,三壹喵,0,0,0,0,0,1.0
1305,废宅臭打游戏的不会懂人间温柔,0,0,0,0,0,1.0
1306,队友马一枪就开次花,0,0,0,0,0,1.0
1307,岛边无风,0,0,0,0,0,1.0
1308,姜桃的杂货铺,0,0,0,0,0,1.0
1309,格兰赛法甲板清洁工黑糖,0,0,0,0,0,1.0
1310,随便的网名_,0,0,0,0,0,4.0
1311,tjdd1,0,0,0,0,0,1.0
1312,采薇南栅,0,0,0,0,0,1.0
1313,忧鱼与熊掌,0,0,0,0,0,2.0
1314,透kun,0,1,0,0,1,9.0
1315,灬悠夏曲,0,0,0,0,0,1.0
1316,在的话v我10吃饭,0,0,0,0,0,1.0
1317,今天充值信仰了吗,0,0,0,1,0,1.0
1318,夕洛lin,0,0,1,0,0,1.0
1319,库-丘林_Alter,0,0,0,0,0,1.0
1320,政泪,0,0,0,0,0,1.0
1321,圈圈喵酱,0,0,0,0,0,1.0
1322,背着吉他的猫6,0,0,0,0,0,1.0
1323,QWDFRE,0,0,0,0,0,3.0
1324,戏生人主,0,0,0,1,0,1.0
1325,凝调,0,0,0,0,0,1.0
1326,在下葉孤城,0,0,0,0,0,1.0
1327,麻吉麻-,0,0,0,0,0,1.0
1328,臭瓜12136,0,0,0,0,0,2.0
1329,小北方神涯,0,0,0,0,0,1.0
1330,ColdAme_凉雨初霁,0,0,1,0,0,1.0
1331,Mountain韬,0,0,0,0,0,1.0
1332,地狱三俗犬,0,0,0,0,0,1.0
1333,胡莱的右手,0,1,0,1,0,4.0
1334,先自罚一顿火锅,0,0,0,0,0,2.0
1335,搞怪阿毛,0,0,0,0,0,1.0
1336,逃跑到月球后发现,0,0,0,0,0,1.0
1337,c跳跳呀,0,0,0,0,0,1.0
1338,生活不易摆烂不止,0,0,0,0,0,1.0
1339,铜仁铝精神状况观测中心分院,0,1,0,0,0,1.0
1340,PlagueXXX,0,0,0,0,0,1.0
1341,火焰15710,0,0,0,0,0,1.0
1342,熊拾酒,0,0,1,0,0,1.0
1343,望宇离痕,0,0,0,0,0,1.0
1344,不阳光宅男_Dmy,0,0,0,0,0,1.0
1345,孙笑川吧吧主,0,0,0,0,0,1.0
1346,绝世好剑无双枪,0,0,0,0,0,1.0
1347,我对利姆露一心一意,0,0,0,0,0,1.0
1348,UwithLay,0,0,1,1,0,1.0
1349,Anskil,0,0,0,0,0,1.0
1350,小町千岁,0,0,0,0,0,1.0
1351,挺之问原,0,0,0,0,0,1.0
1352,W-21-End,0,1,0,0,0,1.0
1353,布袋junior,0,0,0,0,0,1.0
1354,七号大狼狗,0,0,0,1,0,1.0
1355,bgo天下第一,0,1,0,0,0,1.0
1356,烤冷面战士-GDP,0,0,0,0,0,1.0
1357,左凡GT,0,0,0,0,0,1.0
1358,不如吃泡面,0,0,0,0,0,1.0
1359,DEANSZH,0,1,0,0,0,1.0
1360,水煮牛肉鱼片,0,0,0,0,0,1.0
1361,PC端的炮灰战士,0,0,0,0,1,5.0
1362,吃布洛芬挨打,0,0,0,0,0,1.0
1363,不喷不禁快乐对线,0,0,1,1,1,2.0
1364,一及万亿,0,0,0,0,0,1.0
1365,伊藤今天也不返图,0,0,0,0,0,1.0
1366,林克sama,0,0,0,0,0,1.0
1367,看门道哥,0,0,0,0,1,2.0
1368,灯若眠,0,0,0,0,0,1.0
1369,冷眸---Sou,0,0,1,0,0,1.0
1370,辰魂112,0,0,0,0,0,1.0
1371,太原俊后生,0,0,0,0,0,1.0
1372,忘玩,0,0,0,0,0,1.0
1373,-死徒-,0,0,0,0,0,1.0
1374,收音机今天关机了吗,0,0,0,0,0,1.0
1375,狠狠的把id给,0,0,1,0,0,1.0
1376,lzcxhxhxh,0,0,0,0,0,1.0
1377,一个爪爪,0,0,0,0,0,1.0
1378,擅长摸鱼的friends,0,0,0,0,0,1.0
1379,振Bryant,0,0,0,0,0,1.0
1380,卢本开_55挂,0,0,0,0,0,1.0
1381,___屉攸___,0,0,0,0,0,1.0
1382,夜色依然在,0,0,0,0,0,1.0
1383,error1980,0,1,0,1,1,43.0
1384,让我化身锦鲤叭,0,0,0,0,0,1.0
1385,天呐你可真二,0,0,1,0,1,1.0
1386,纆隽,0,0,0,0,0,1.0
1387,咯噔胖次,0,0,0,0,0,1.0
1388,魔王的漫画书,0,0,0,0,0,1.0
1389,逗你逗你2014,0,0,0,0,0,1.0
1390,zzzdvvvvvvvvvv,0,0,0,0,0,1.0
1391,弑殇童话,0,0,0,1,0,1.0
1392,八雲雲_,0,0,0,0,0,1.0
1393,ZoCoCo_CN,0,0,0,0,0,2.0
1394,我当然想你啊,0,0,0,0,0,1.0
1395,Morty9999,0,0,0,0,0,1.0
1396,羊好吃,0,0,0,0,0,1.0
1397,ZoumaWss,0,0,1,0,0,1.0
1398,Phobiaed,0,0,0,1,0,1.0
1399,松饼加炼乳,0,1,0,0,1,12.0
1400,派大星变美乃滋,1,0,0,1,0,1.0
1401,就是诚明呀,0,0,0,0,0,1.0
1402,幼儿园园霸52758,0,0,0,1,1,1.0
1403,爾東_CC,0,0,0,0,0,1.0
1404,千变万夏丶,1,1,0,1,0,1.0
1405,多幸运在这里,0,0,0,0,0,1.0
1406,掰筷子,0,0,0,0,0,1.0
1407,尅埜,0,0,0,0,0,2.0
1408,L_Wanna,0,0,0,0,0,2.0
1409,SuGAgASA,0,0,0,1,0,1.0
1410,白十GG,0,0,0,0,0,1.0
1411,-吸魂鬼-,0,0,0,0,0,1.0
1412,Gemdreamer·PI,0,0,0,0,0,1.0
1413,能吃的香菜,0,0,0,0,0,1.0
1414,MISakamikoto20001,0,0,0,0,0,1.0
1415,多功能彩笔,0,0,0,0,0,1.0
1416,很休闲的玩家,0,1,0,0,1,10.0
1417,不犯中二就犯病,0,1,1,0,1,1.0
1418,SUNHANNIBA,0,0,1,0,0,1.0
1419,尘归尘封,0,1,0,1,0,1.0
1420,palleed,0,0,0,0,0,1.0
1421,黑疯佬先生,0,0,0,0,0,1.0
1422,kekelegume,0,0,0,0,0,1.0
1423,健身房常驻混子,0,0,0,0,0,1.0
1424,·黑金兔兔厨·,0,0,0,0,0,1.0
1425,·杨蘑菇·,1,0,0,0,1,1.0
1426,小天使的翅膀硬了你来打我啊,0,0,0,0,0,1.0
1427,已非意中人,0,0,0,0,0,1.0
1428,吾乃是中二病患者_369,0,0,0,0,0,3.0
1429,小狗鯊魚,0,0,0,0,1,3.0
1430,呆头虎虎,0,0,0,0,0,1.0
1431,荒野之息2什么时候出,1,0,1,0,0,2.0
1432,Chrysalis7,0,0,0,0,0,1.0
1433,抗压王兜兜,0,0,0,1,0,1.0
1434,V29822,0,0,0,0,0,1.0
1435,矬謉_Jason,0,1,1,0,0,1.0
1436,仮面ZORO,0,0,0,0,0,1.0
1437,别难为狗了_,0,0,0,0,0,1.0
1438,清风上玄月,0,0,0,1,0,1.0
1439,北枳9102,0,0,0,1,1,2.0
1440,qwegni,0,0,0,0,0,1.0
1441,神33040,0,1,0,0,0,2.0
1442,娱乐用万能天使,0,1,0,0,0,2.0
1443,Booker_Dewitt,0,0,0,0,0,1.0
1444,犀利铜锣烧y,1,0,0,1,0,1.0
1445,leonhavenohands,0,0,0,0,0,1.0
1446,鬼跪鬼鬼,0,0,0,0,1,2.0
1447,Ataraxia平安喜樂,0,0,0,0,0,1.0
1448,董欣洁1226,0,0,0,0,0,4.0
1449,胡开心zz,0,0,0,0,0,1.0
1450,僵尸时代2277,0,0,0,0,0,1.0
1451,大芒果果果果果果菌,0,0,0,0,0,1.0
1452,野生的舰队指挥官,0,0,0,0,0,2.0
1453,污半生,0,1,0,0,1,1.0
1454,dang033,0,0,0,0,0,1.0
1455,流云心Aurora,0,0,0,0,1,2.0
1456,Helo青蛙斗舞,0,0,0,0,0,2.0
1457,穿刺术,0,0,0,0,0,1.0
1458,Kuri丶END,0,0,0,0,1,3.0
1459,快乐少年亚索,0,0,0,0,1,2.0
1460,色图雷达启动,0,0,0,0,0,1.0
1461,即将燃尽的红莲,0,0,0,0,0,1.0
1462,阳每天都想看海,0,0,1,0,0,1.0
1463,现世劫,0,0,0,0,0,1.0
1464,阿涵阿函,0,0,0,0,0,1.0
1465,骂人兔兔成大V,0,0,0,0,0,1.0
1466,锦鲤本尊就在这里Koi,0,0,0,0,0,1.0
1467,click或ph,0,0,1,0,1,2.0
1468,xwmrct,0,0,0,0,1,1.0
1469,cbsy85417,0,0,0,0,0,1.0
1470,XieScorpio,0,0,1,0,0,1.0
1471,藏剑山庄许愿池,0,0,0,0,0,1.0
1472,人间极恶_苏酒肆,0,0,0,0,0,1.0
1473,竹墨尘儿,0,0,0,0,1,2.0
1474,依然BB旺,0,0,0,0,0,1.0
1475,你饿了关我屁事,0,0,0,0,0,1.0
1476,黑夜的影子94551,0,0,0,0,0,1.0
1477,epenguin22,0,0,1,1,0,1.0
1478,0天赋,0,0,0,0,0,1.0
1479,ZELDA_WAN,0,0,0,0,0,1.0
1480,我妈说学做人要先听核,0,0,0,1,1,1.0
1481,Eeeekai,0,0,0,0,0,1.0
1482,哀虎菌,0,0,0,0,0,1.0
1483,脑浆蘑菇汤,0,0,0,0,0,1.0
1484,momomoheiv,0,0,0,0,0,2.0
1485,碱性胶囊,0,0,0,0,0,5.0
1486,Pillow_bat,0,0,0,0,0,1.0
1487,每天砍一棵白桦树,0,0,0,0,0,1.0
1488,逍遥过去了,0,0,0,0,0,1.0
1489,立志和老番茄成为校友,1,0,0,0,0,1.0
1490,肥宅系百合男子,0,0,0,0,0,1.0
1491,奢求_82084,0,0,0,1,0,2.0
1492,焦糖红辣椒,0,0,0,0,1,3.0
1493,阿华甜z,0,0,0,0,0,1.0
1494,不冷也不热的HUI,0,0,0,0,0,1.0
1495,墨稻梨殇,0,0,1,0,1,2.0
1496,kaer47,0,0,0,0,0,1.0
1497,vic豹,0,0,0,0,0,1.0
1498,小兔猫雨叶,0,0,0,0,0,1.0
1499,一只有梦想的狗纸,0,0,0,0,0,1.0
1500,山山不住大山里,0,0,1,0,1,2.0
1501,okabun_,0,0,0,0,0,1.0
1502,三三喵呀,0,0,0,0,0,1.0
1503,海风轻云雁,0,0,1,0,1,2.0
1504,西木可Crowe,0,0,0,0,0,1.0
1505,顾影自叹,0,0,1,0,1,4.0
1506,谁染青衣沫肆雪,0,0,0,0,0,2.0
1507,C纯属娱乐,0,0,0,0,0,1.0
1508,7777狸子果,0,0,0,0,0,1.0
1509,Dawn_Sinnoh,0,0,0,0,0,1.0
1510,鸥叽叽叽,0,0,1,0,1,2.0
1511,心镜D,0,0,0,0,0,1.0
1512,manami的吉他,0,1,0,0,1,7.0
1513,转发抽奖搜罗,0,0,1,0,0,1.0
1514,夏夜的物语,0,0,0,0,1,1.0
1515,月轮姐姐什么时候到,0,0,0,0,0,1.0
1516,_Drm丶梦想,0,0,0,0,0,1.0
1517,MC不好玩QAQ_772,0,0,1,0,0,1.0
1518,摸鱼队长Arno11,0,0,0,1,1,3.0
1519,有圈的9,0,0,0,0,0,1.0
1520,键盘给我,0,1,0,0,0,1.0
1521,unadertale,0,0,0,1,0,1.0
1522,沐淤清泫,0,0,0,0,0,1.0
1523,Regis_,0,1,0,0,0,1.0
1524,别烦我在抢饭,0,0,0,0,0,1.0
1525,阿欧丝瑞,0,0,0,0,0,1.0
1526,乚巳巳卩厶匚巳,0,0,0,0,0,1.0
1527,万叶飞花流丶,0,0,0,0,0,1.0
1528,MicroBlog神奈,0,0,0,0,0,1.0
1529,四方羊尊,0,0,0,0,0,1.0
1530,早上吃什么好,0,0,0,0,1,2.0
1531,saber26241,0,0,1,0,1,2.0
1532,叫柒沐啦,0,0,0,0,0,1.0
1533,tl疯人院,0,0,0,0,0,1.0
1534,人穷志短败嗨风_,0,0,0,0,1,2.0
1535,R丶尺子,0,0,0,0,0,1.0
1536,墨色未白,0,0,0,0,0,1.0
1537,此世魅影,0,0,0,0,0,1.0
1538,极品老仙伴您成长,0,1,1,0,1,2.0
1539,你一笑如花,0,0,1,1,1,1.0
1540,花花花花花楹,0,0,0,0,0,1.0
1541,恶意合格,0,0,0,0,0,1.0
1542,家住隔壁我姓王--,0,0,0,1,0,1.0
1543,北斗to南,0,0,0,0,0,1.0
1544,风火少侠,0,0,0,0,0,1.0
1545,原来是江哥啊,0,0,0,0,0,1.0
1546,快看啊B君,0,0,0,0,0,1.0
1547,蜀黍今天也要努力,0,0,0,0,0,1.0
1548,莉可没睡醒,0,1,0,1,0,1.0
1549,哦伊哇伊伊,0,0,1,0,1,1.0
1550,760782掌缘生灭,0,0,0,0,0,1.0
1551,寸心澈水寒,0,0,0,0,0,1.0
1552,万能小段JDuan,1,0,0,0,0,2.0
1553,天宇无轩,0,0,0,0,1,2.0
1554,毂辘毂鲈,0,0,0,0,0,2.0
1555,久伴不离_cc,0,0,0,0,0,1.0
1556,山野一井,0,0,0,0,1,2.0
1557,吡数自在人心,0,0,0,0,0,1.0
1558,风暴击倒树,0,0,0,0,0,1.0
1559,星叶儿不会受伤,0,0,0,0,0,1.0
1560,-hhyyyyyy-,1,0,1,0,0,1.0
1561,红鲤鱼与绿鲤鱼与驴--233,0,0,0,0,0,1.0
1562,年轻人别一言不合就立flag,0,0,0,0,0,1.0
1563,猫咪爱吃鱼嗯啊,0,1,0,0,0,1.0
1564,朱子彧2333,0,0,0,0,0,1.0
1565,阿育的土豆粉,0,0,0,0,0,1.0
1566,欢眠,0,0,1,0,0,1.0
1567,贝雷丝厨,0,0,0,0,0,1.0
1568,带怯偷眼望,1,0,0,0,0,1.0
1569,明日方舟鸿雪,0,0,0,0,0,1.0
1570,咦我昵称哪去了,0,0,1,0,0,1.0
1571,華Karin,0,0,0,0,0,1.0
1572,飞天的虾族,0,0,0,0,0,1.0
1573,2言言吖icon,0,0,0,0,0,1.0
1574,神女控5542376338,0,1,0,0,0,1.0
1575,优烈的小窝,0,0,0,0,0,1.0
1576,MuteANDowl,0,0,0,0,0,1.0
1577,MoussZ,0,0,0,0,0,1.0
1578,小z剑客,0,0,0,1,0,1.0
1579,手指指天脚踏地,0,0,0,0,0,1.0
1580,DdeJaVuuuuuuuuu,0,0,0,0,0,1.0
1581,A大调的华尔兹,0,0,0,0,0,1.0
1582,千瞿,0,0,0,0,1,2.0
1583,M0101J-,0,0,0,0,0,1.0
1584,蓝白aozame,0,0,1,0,0,1.0
1585,丶北橘南枳,0,0,1,0,1,1.0
1586,丹丶墨,1,0,0,0,0,1.0
1587,超级男孩Hero,1,0,0,0,0,1.0
1588,pigpigpigoink,0,0,0,0,0,1.0
1589,XMAOsama,0,0,0,0,1,3.0
1590,lucks00,0,0,0,0,0,1.0
1591,风吟剑磬,0,0,0,0,0,1.0
1592,Mega_Empire,0,0,0,0,0,2.0
1593,人群中的小黑,1,1,0,0,0,1.0
1594,恶犬恶犬,0,1,0,0,0,1.0
1595,V制式量产型萌新,0,0,0,1,0,2.0
1596,PigMeatBun,0,0,0,0,0,1.0
1597,闻人琅,0,1,0,0,0,1.0
1598,LuvKy_zz,0,0,0,0,0,1.0
1599,一名路过的骑士,0,0,0,0,1,1.0
1600,云莫宇,0,0,0,0,0,1.0
1601,忘初心有,0,0,0,0,0,1.0
1602,微博抽奖平台,1,1,0,0,1,2.0
1603,一般通过咸鱼,0,0,0,0,0,1.0
1604,肿肿,0,1,1,0,0,1.0
1605,小小酥CASTE,0,0,1,0,0,2.0
1606,闇黑猫,0,0,0,0,0,1.0
1607,善良温柔又纯洁的鹤叔叔,0,0,1,0,0,1.0
1608,墨染夜雲,0,0,0,0,0,1.0
1609,Venus长板,0,0,0,0,0,1.0
1610,害怕眨眼睛,0,0,0,1,0,1.0
1611,终极自闭人,0,0,1,0,1,5.0
1612,呆毛突然翘起来了,0,0,0,0,0,2.0
1613,心碎下雨夜,0,0,1,0,0,1.0
1614,爱吃鸡的郝神,0,0,0,0,0,1.0
1615,美丽玫瑰好好,1,0,0,0,0,1.0
1616,成分不明Z,0,0,1,0,0,1.0
1617,世事怎抵清宵梦境,0,0,0,1,0,1.0
1618,法海爱一休,0,1,1,0,0,1.0
1619,忠叔叔丶,0,0,0,0,0,1.0
1620,凯露单推人,0,0,0,0,0,1.0
1621,夜午路乙,0,0,0,0,0,1.0
1622,离坤晋也,1,0,0,0,0,1.0
1623,回岸w韵,1,0,0,0,0,1.0
1624,poi的提督,0,0,0,0,0,1.0
1625,秦岭秋风i,0,0,0,0,1,2.0
1626,烟花飞渡似水流年61558,0,0,0,0,1,3.0
1627,不加糖小波,0,0,0,0,0,1.0
1628,银八酱的坏笑,1,0,0,0,0,2.0
1629,榎木遥_Enoki_haru,0,0,0,0,0,1.0
1630,林壑敛瞑色,0,0,0,0,0,1.0
1631,空城君嘘,0,0,0,0,0,1.0
1632,花果要早睡早起,0,0,0,0,0,2.0
1633,咖喱是阿三,1,0,0,0,0,1.0
1634,Walkhorseee,0,0,0,0,0,1.0
1635,不谢的枫,0,0,0,0,0,1.0
1636,空喵蕉太郎,0,0,0,0,0,1.0
1637,Schwarz_-,0,0,0,1,1,1.0
1638,暗影施法者-,0,1,0,0,0,1.0
1639,御坂1998,0,0,0,1,0,1.0
1640,私设光激推bot,0,0,0,0,1,6.0
1641,雾凇12345,0,0,0,0,0,1.0
1642,no-sleep-club,0,0,0,0,0,1.0
1643,RoseXGreenday,0,0,0,0,0,1.0
1644,夕暮時光,0,0,0,0,0,1.0
1645,叫啥也行知道吗,0,0,0,0,0,1.0
1646,珍德食伱鸭,1,0,0,0,0,3.0
1647,长夜将明,0,0,0,0,0,1.0
1648,阿布布嗷,0,0,0,0,0,1.0
1649,restaurant张,0,0,0,0,0,1.0
1650,LANK琅,0,0,0,0,0,1.0
1651,七个术,0,0,0,0,0,1.0
1652,桀无音,0,0,1,1,0,1.0
1653,抗压吧吧务团队10086,0,0,0,1,0,1.0
1654,小猫咪呜呜_,0,0,0,0,0,1.0
1655,水煮油炸小龙虾,0,0,0,0,0,1.0
1656,理直气壮的观察员,0,0,0,0,0,1.0
1657,Face是什么,0,0,1,0,0,3.0
1658,TwilightRainbow,0,0,0,0,1,1.0
