Description,DescriptionLen,SpecialChar,UserGender,UserFan,UserFollow,UserWeibo,UserVerified,LoyalFan,Vip
0.0,0.0,0.0,1.0,60.0,175.0,3575.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,175.0,637.0,3798.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,178.0,506.0,274.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,116.0,98.0,616.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,241.0,336.0,1681.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,132.0,253.0,8586.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,75.0,381.0,6297.0,0.0,0.0,0.0
1.0,8.0,0.0,1.0,1621.0,148.0,2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,45.0,542.0,68.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,153.0,420.0,5971.0,0.0,0.0,0.0
1.0,8.0,2.0,1.0,328.0,313.0,246.0,0.0,0.0,0.0
1.0,15.0,1.0,1.0,113.0,198.0,869.0,0.0,0.0,0.0
1.0,8.0,0.0,1.0,220.0,950.0,1789.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,28.0,74.0,42.0,0.0,0.0,0.0
1.0,15.0,1.0,1.0,233.0,324.0,869.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,124.0,240.0,933.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,110.0,672.0,438.0,0.0,0.0,0.0
1.0,8.0,2.0,1.0,10747.0,308.0,355.0,0.0,0.0,0.0
1.0,12.0,3.0,1.0,192.0,1136.0,1840.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,1.0,13.0,6116.0,0.0,0.0,0.0
1.0,32.0,7.0,1.0,80.0,222.0,1210.0,0.0,0.0,0.0
1.0,5.0,1.0,1.0,2112.0,121.0,390.0,0.0,0.0,0.0
1.0,7.0,0.0,1.0,26.0,44.0,15.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,346.0,1001.0,872.0,0.0,0.0,0.0
1.0,7.0,1.0,1.0,215.0,1132.0,5121.0,0.0,0.0,0.0
1.0,21.0,3.0,0.0,533.0,3242.0,12510.0,0.0,0.0,0.0
1.0,0.0,16.0,0.0,763.0,431.0,3298.0,0.0,0.0,0.0
1.0,60.0,14.0,1.0,808.0,813.0,2350.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,73.0,1308.0,1198.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,126.0,112.0,3075.0,0.0,1.0,0.0
1.0,10.0,0.0,0.0,22771.0,5053.0,31490.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,146.0,576.0,423.0,0.0,1.0,1.0
1.0,4.0,0.0,1.0,75.0,213.0,108.0,0.0,0.0,0.0
1.0,9.0,0.0,1.0,92.0,490.0,227.0,0.0,0.0,0.0
1.0,21.0,5.0,0.0,360.0,735.0,348.0,0.0,0.0,0.0
1.0,29.0,2.0,1.0,70.0,215.0,228.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,305.0,286.0,3329.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,217.0,196.0,673.0,0.0,0.0,0.0
1.0,12.0,9.0,1.0,92.0,73.0,804.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,382.0,9.0,0.0,0.0,0.0
1.0,17.0,0.0,1.0,0.0,1183.0,715.0,0.0,0.0,0.0
1.0,53.0,14.0,1.0,130.0,658.0,1235.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,72.0,305.0,128.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,54.0,80.0,8.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,2186.0,229.0,6750.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,75.0,444.0,481.0,0.0,0.0,0.0
1.0,41.0,7.0,1.0,149.0,962.0,2672.0,0.0,0.0,0.0
1.0,3.0,6.0,1.0,373.0,556.0,775.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,11.0,63.0,4.0,0.0,0.0,0.0
1.0,9.0,0.0,0.0,2469.0,517.0,2059.0,1.0,0.0,0.0
1.0,7.0,3.0,1.0,62.0,762.0,6693.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,59.0,101.0,54.0,0.0,0.0,0.0
1.0,22.0,14.0,0.0,7644.0,651.0,9918.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,244.0,165.0,487.0,0.0,0.0,0.0
1.0,13.0,1.0,0.0,158.0,807.0,4258.0,0.0,0.0,0.0
1.0,13.0,0.0,1.0,77.0,254.0,62.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,52.0,77.0,148.0,0.0,0.0,0.0
1.0,37.0,1.0,1.0,229.0,176.0,186.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,16.0,119.0,574.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,54.0,108.0,816.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,35.0,50.0,20.0,0.0,0.0,0.0
1.0,5.0,2.0,1.0,73.0,16.0,14.0,0.0,0.0,0.0
1.0,44.0,7.0,0.0,146028.0,1314.0,20930.0,1.0,1.0,1.0
1.0,11.0,1.0,0.0,433.0,4481.0,7870.0,0.0,0.0,0.0
1.0,7.0,0.0,0.0,176.0,205.0,153.0,0.0,0.0,0.0
1.0,10.0,1.0,1.0,386.0,2563.0,10169.0,0.0,1.0,0.0
1.0,15.0,2.0,0.0,223.0,1136.0,6846.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,58.0,209.0,632.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,32.0,19.0,6.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,2856.0,721.0,5798.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,98.0,51.0,32.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,107.0,52.0,3.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,1376.0,3167.0,1592.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,9.0,32.0,17.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,53.0,197.0,172.0,0.0,0.0,0.0
1.0,7.0,0.0,1.0,101.0,355.0,1.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,210.0,830.0,80.0,0.0,0.0,0.0
1.0,55.0,11.0,1.0,92.0,476.0,20851.0,0.0,0.0,1.0
1.0,25.0,8.0,1.0,71.0,141.0,151.0,0.0,0.0,0.0
1.0,21.0,13.0,0.0,331.0,590.0,2439.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,70.0,233.0,19.0,0.0,0.0,0.0
1.0,18.0,0.0,1.0,156.0,1010.0,4.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,481.0,881.0,16518.0,0.0,0.0,0.0
1.0,15.0,2.0,1.0,65.0,187.0,286.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,157.0,328.0,422.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,192.0,659.0,2104.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,222.0,685.0,972.0,0.0,0.0,1.0
1.0,6.0,2.0,0.0,810.0,1059.0,1938.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,342.0,280.0,762.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,239.0,439.0,1048.0,0.0,0.0,0.0
1.0,7.0,2.0,1.0,15.0,69.0,567.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,226.0,265.0,669.0,0.0,0.0,0.0
1.0,7.0,2.0,1.0,188.0,76.0,189.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,92.0,320.0,127.0,0.0,0.0,0.0
1.0,10.0,1.0,1.0,398.0,762.0,1958.0,0.0,0.0,0.0
1.0,20.0,3.0,1.0,177.0,128.0,216.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,116.0,161.0,15.0,0.0,0.0,0.0
1.0,15.0,1.0,1.0,287.0,473.0,16680.0,0.0,0.0,0.0
1.0,8.0,0.0,0.0,133.0,3481.0,10812.0,0.0,0.0,0.0
1.0,10.0,0.0,0.0,96.0,211.0,23.0,0.0,0.0,0.0
1.0,17.0,0.0,1.0,40.0,469.0,2103.0,0.0,0.0,0.0
1.0,7.0,0.0,1.0,374.0,187.0,47121.0,0.0,0.0,0.0
1.0,16.0,5.0,1.0,901.0,1232.0,590.0,0.0,0.0,0.0
1.0,10.0,1.0,0.0,149.0,912.0,3080.0,0.0,1.0,1.0
1.0,13.0,2.0,1.0,15.0,198.0,35.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,246.0,43.0,341.0,0.0,0.0,0.0
1.0,25.0,11.0,1.0,36.0,75.0,79.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,502.0,1508.0,1226.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,54.0,1082.0,4645.0,0.0,0.0,1.0
1.0,0.0,12.0,0.0,225.0,340.0,1029.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,105.0,83.0,2.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,35.0,768.0,23.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,58.0,959.0,297.0,0.0,0.0,0.0
1.0,4.0,1.0,1.0,48.0,104.0,759.0,0.0,0.0,0.0
1.0,9.0,0.0,1.0,1.0,1.0,1740.0,0.0,0.0,0.0
1.0,29.0,0.0,1.0,159.0,236.0,1549.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,105.0,215.0,1592.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,141.0,948.0,2496.0,0.0,0.0,1.0
1.0,29.0,0.0,1.0,160.0,684.0,13669.0,0.0,1.0,0.0
1.0,0.0,1.0,1.0,244.0,369.0,128.0,0.0,0.0,1.0
1.0,9.0,2.0,1.0,137.0,332.0,12774.0,0.0,0.0,0.0
1.0,47.0,12.0,0.0,302.0,389.0,12394.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,93.0,432.0,127.0,0.0,0.0,0.0
1.0,13.0,2.0,1.0,182.0,133.0,69.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,2121.0,161.0,13633.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,53.0,473.0,259.0,0.0,0.0,0.0
1.0,15.0,7.0,0.0,180.0,358.0,12729.0,0.0,0.0,0.0
1.0,7.0,0.0,1.0,18.0,116.0,869.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,65.0,341.0,72.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,70.0,58.0,4.0,0.0,0.0,0.0
1.0,8.0,1.0,1.0,69.0,1123.0,5837.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,39.0,552.0,797.0,0.0,1.0,0.0
1.0,6.0,16.0,0.0,639.0,2889.0,35672.0,1.0,0.0,0.0
1.0,6.0,0.0,1.0,390.0,409.0,3173.0,0.0,0.0,1.0
1.0,10.0,0.0,0.0,239.0,543.0,1128.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,62.0,149.0,773.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,224.0,633.0,183.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,135.0,261.0,1115.0,0.0,0.0,0.0
1.0,18.0,5.0,1.0,109.0,680.0,684.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,8.0,39.0,35.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,123.0,76.0,1320.0,0.0,0.0,0.0
1.0,7.0,0.0,1.0,682.0,751.0,3506.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,34.0,176.0,145.0,0.0,0.0,0.0
1.0,17.0,0.0,1.0,292.0,120.0,729.0,0.0,0.0,0.0
1.0,13.0,6.0,1.0,120.0,509.0,867.0,0.0,0.0,0.0
1.0,6.0,2.0,1.0,208.0,1443.0,4198.0,0.0,1.0,0.0
1.0,2.0,0.0,1.0,29.0,139.0,79.0,0.0,0.0,0.0
1.0,14.0,1.0,0.0,215.0,439.0,4530.0,0.0,0.0,0.0
1.0,55.0,6.0,1.0,76.0,3550.0,95718.0,0.0,1.0,1.0
1.0,10.0,1.0,0.0,70.0,179.0,244.0,0.0,0.0,0.0
1.0,15.0,3.0,1.0,38.0,45.0,77.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,19.0,129.0,219.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,194.0,1401.0,8419.0,0.0,0.0,1.0
1.0,5.0,0.0,1.0,313.0,666.0,4614.0,0.0,0.0,0.0
1.0,8.0,0.0,1.0,27.0,410.0,1147.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,156.0,774.0,645.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,46.0,177.0,7.0,0.0,0.0,0.0
1.0,15.0,0.0,1.0,131.0,311.0,1388.0,0.0,0.0,1.0
1.0,14.0,5.0,1.0,240.0,1634.0,1176.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,3690.0,24.0,2337.0,0.0,0.0,0.0
1.0,7.0,0.0,1.0,29.0,183.0,16.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,360.0,485.0,1198.0,0.0,0.0,1.0
1.0,20.0,4.0,1.0,334.0,140.0,795.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,237.0,227.0,354.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,21.0,226.0,880.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1404.0,1926.0,1579.0,0.0,0.0,0.0
1.0,6.0,7.0,1.0,692.0,9863.0,62307.0,0.0,0.0,1.0
1.0,8.0,2.0,1.0,211.0,163.0,484.0,0.0,0.0,0.0
1.0,15.0,3.0,1.0,47.0,53.0,410.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,166.0,702.0,890.0,0.0,0.0,0.0
1.0,16.0,0.0,1.0,24.0,293.0,301.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,8.0,155.0,81.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,226.0,427.0,369.0,0.0,0.0,1.0
1.0,21.0,5.0,1.0,230.0,188.0,2960.0,0.0,0.0,0.0
1.0,13.0,1.0,1.0,124.0,206.0,176.0,0.0,0.0,0.0
1.0,8.0,2.0,1.0,0.0,7.0,57.0,0.0,0.0,0.0
1.0,29.0,4.0,0.0,298.0,106.0,27553.0,0.0,0.0,0.0
1.0,9.0,1.0,1.0,198.0,160.0,661.0,0.0,0.0,0.0
1.0,7.0,0.0,1.0,34.0,47.0,775.0,0.0,0.0,0.0
1.0,13.0,2.0,1.0,140.0,681.0,3510.0,0.0,0.0,0.0
1.0,14.0,0.0,1.0,594.0,933.0,5194.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,308.0,2445.0,8530.0,0.0,0.0,0.0
1.0,5.0,7.0,1.0,62.0,146.0,6440.0,0.0,0.0,0.0
1.0,14.0,2.0,1.0,1745.0,1101.0,2667.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,161.0,396.0,326.0,0.0,0.0,0.0
1.0,9.0,0.0,1.0,54.0,74.0,1.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,2.0,211.0,26.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,64.0,151.0,50.0,0.0,0.0,0.0
1.0,12.0,0.0,1.0,23.0,158.0,43.0,0.0,0.0,0.0
1.0,24.0,1.0,1.0,168.0,359.0,3438.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,446.0,820.0,1544.0,1.0,1.0,0.0
1.0,6.0,1.0,0.0,1303.0,712.0,8056.0,0.0,0.0,0.0
1.0,8.0,1.0,1.0,106.0,76.0,608.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,20.0,417.0,1030.0,0.0,0.0,0.0
1.0,9.0,2.0,1.0,69.0,55.0,81.0,0.0,0.0,0.0
1.0,17.0,1.0,1.0,96.0,98.0,347.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,178.0,562.0,2771.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,401.0,692.0,1044.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,546.0,416.0,786.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,59.0,56.0,1396.0,0.0,0.0,0.0
1.0,9.0,0.0,1.0,1115.0,249.0,84.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,34.0,259.0,170.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,104.0,496.0,1821.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,83.0,597.0,733.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,224.0,1167.0,1389.0,0.0,1.0,0.0
1.0,16.0,1.0,0.0,167.0,418.0,948.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,104.0,551.0,1322.0,0.0,0.0,1.0
1.0,5.0,0.0,1.0,7.0,32.0,5.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,368.0,568.0,108.0,1.0,0.0,0.0
1.0,19.0,0.0,1.0,254.0,434.0,1152.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,4.0,61.0,8.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,866.0,487.0,2145.0,0.0,0.0,0.0
1.0,12.0,0.0,1.0,210.0,483.0,3371.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,110.0,429.0,1034.0,0.0,0.0,0.0
1.0,8.0,2.0,1.0,60.0,338.0,432.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,274.0,384.0,1406.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,34.0,99.0,310.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,167.0,452.0,1784.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,11.0,65.0,2.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,47.0,150.0,171.0,0.0,0.0,0.0
1.0,18.0,2.0,1.0,113.0,111.0,98.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,407.0,4501.0,3260.0,0.0,0.0,0.0
1.0,18.0,2.0,1.0,309.0,566.0,62.0,1.0,0.0,1.0
1.0,31.0,3.0,0.0,225.0,1275.0,4915.0,0.0,0.0,0.0
1.0,6.0,6.0,0.0,258.0,94.0,1543.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,41.0,375.0,112.0,0.0,0.0,0.0
1.0,4.0,1.0,1.0,422.0,390.0,1001.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,265.0,2060.0,3268.0,0.0,0.0,0.0
1.0,37.0,8.0,0.0,125.0,832.0,3391.0,0.0,0.0,0.0
1.0,11.0,2.0,1.0,60.0,224.0,131.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,55.0,49.0,16.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,4.0,55.0,22.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,81.0,384.0,2848.0,0.0,0.0,0.0
1.0,8.0,0.0,1.0,115.0,525.0,2502.0,0.0,0.0,0.0
1.0,18.0,1.0,1.0,62.0,67.0,29.0,0.0,0.0,0.0
1.0,19.0,3.0,0.0,294.0,379.0,2388.0,0.0,0.0,0.0
1.0,21.0,0.0,1.0,276.0,412.0,2553.0,0.0,0.0,0.0
1.0,39.0,14.0,1.0,92.0,114.0,1822.0,0.0,0.0,0.0
1.0,7.0,1.0,0.0,287.0,316.0,2508.0,0.0,0.0,0.0
1.0,5.0,2.0,0.0,556.0,2169.0,4055.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,17.0,1329.0,49507.0,0.0,0.0,0.0
1.0,42.0,2.0,1.0,143.0,43.0,37.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,93.0,234.0,695.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,52.0,611.0,99.0,0.0,0.0,0.0
1.0,13.0,0.0,0.0,582.0,2290.0,10567.0,0.0,0.0,0.0
1.0,7.0,0.0,1.0,119.0,1014.0,5068.0,0.0,0.0,0.0
1.0,0.0,3.0,1.0,331.0,327.0,325.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,93.0,1065.0,11303.0,0.0,0.0,0.0
1.0,6.0,1.0,1.0,47.0,572.0,13938.0,0.0,0.0,0.0
1.0,8.0,1.0,1.0,55.0,80.0,428.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,29.0,95.0,663.0,0.0,0.0,0.0
1.0,8.0,5.0,0.0,5563.0,123.0,312.0,1.0,0.0,1.0
1.0,29.0,8.0,1.0,749.0,447.0,4769.0,0.0,0.0,1.0
1.0,0.0,3.0,1.0,63.0,161.0,891.0,0.0,0.0,0.0
1.0,10.0,1.0,1.0,157.0,320.0,491.0,0.0,0.0,0.0
1.0,18.0,2.0,1.0,79.0,322.0,23.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,1258.0,129.0,83.0,0.0,0.0,0.0
1.0,17.0,3.0,1.0,139.0,364.0,11.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,80.0,368.0,1559.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,115.0,422.0,67.0,0.0,0.0,1.0
1.0,0.0,3.0,1.0,193.0,112.0,258.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,371.0,3042.0,19561.0,0.0,0.0,1.0
1.0,7.0,0.0,1.0,217.0,808.0,20.0,0.0,0.0,0.0
1.0,14.0,3.0,1.0,134.0,59.0,266.0,0.0,0.0,0.0
1.0,6.0,1.0,1.0,151.0,647.0,2281.0,0.0,0.0,0.0
1.0,53.0,2.0,1.0,21.0,170.0,41.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,99.0,210.0,777.0,0.0,0.0,0.0
1.0,12.0,9.0,0.0,77.0,1416.0,4903.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,24.0,120.0,184.0,0.0,0.0,0.0
1.0,23.0,4.0,1.0,346.0,1199.0,502.0,0.0,1.0,0.0
1.0,6.0,0.0,0.0,317.0,2018.0,12157.0,0.0,0.0,0.0
1.0,22.0,3.0,1.0,2025.0,656.0,2574.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,165.0,189.0,43.0,0.0,0.0,0.0
1.0,8.0,0.0,1.0,108.0,1724.0,3.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,246.0,276.0,5734.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,104.0,386.0,2289.0,0.0,0.0,0.0
1.0,6.0,2.0,1.0,248.0,1783.0,1249.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,19.0,24.0,99.0,0.0,0.0,0.0
1.0,26.0,3.0,1.0,54.0,521.0,1369.0,0.0,0.0,0.0
1.0,35.0,9.0,1.0,187.0,1380.0,79307.0,0.0,0.0,0.0
1.0,15.0,1.0,1.0,543.0,414.0,4290.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,83.0,268.0,441.0,0.0,0.0,0.0
1.0,7.0,0.0,1.0,95.0,128.0,19.0,0.0,0.0,0.0
1.0,10.0,9.0,1.0,200.0,201.0,659.0,0.0,0.0,0.0
1.0,10.0,13.0,1.0,138.0,192.0,5179.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,67.0,603.0,3.0,0.0,0.0,0.0
1.0,12.0,2.0,0.0,488.0,435.0,4392.0,0.0,0.0,0.0
1.0,32.0,6.0,1.0,14700.0,303.0,2416.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,257.0,283.0,32.0,0.0,0.0,0.0
1.0,8.0,1.0,1.0,96.0,738.0,118.0,0.0,0.0,0.0
1.0,7.0,0.0,1.0,297.0,384.0,3199.0,0.0,0.0,0.0
1.0,7.0,0.0,1.0,24.0,153.0,255.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,30.0,80.0,13.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,700.0,199.0,2077.0,0.0,0.0,0.0
1.0,8.0,0.0,1.0,10.0,313.0,103.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,23.0,25.0,411.0,0.0,0.0,0.0
1.0,29.0,2.0,1.0,52.0,228.0,536.0,0.0,0.0,0.0
1.0,17.0,3.0,1.0,62.0,379.0,111.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,55.0,58.0,211.0,0.0,0.0,0.0
1.0,28.0,1.0,1.0,19.0,38.0,16.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,10.0,1658.0,10084.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,62.0,3.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,5.0,430.0,310.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,152.0,392.0,109.0,0.0,0.0,0.0
1.0,8.0,0.0,1.0,82.0,359.0,7334.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,10.0,38.0,248.0,0.0,0.0,0.0
1.0,19.0,5.0,0.0,115982.0,759.0,29882.0,1.0,0.0,1.0
1.0,13.0,1.0,0.0,159.0,193.0,8315.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,92.0,810.0,8775.0,0.0,0.0,1.0
1.0,8.0,2.0,0.0,55.0,234.0,542.0,0.0,1.0,0.0
1.0,25.0,3.0,0.0,101.0,164.0,132.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,98.0,115.0,1091.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,17.0,29.0,2.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,195.0,378.0,95.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,271.0,1156.0,805.0,0.0,0.0,0.0
1.0,30.0,3.0,0.0,30021.0,4538.0,6580.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,26.0,237.0,885.0,0.0,0.0,0.0
1.0,12.0,0.0,1.0,114.0,280.0,1040.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,122.0,338.0,259.0,0.0,0.0,0.0
1.0,29.0,2.0,1.0,328.0,291.0,2579.0,0.0,0.0,0.0
1.0,16.0,2.0,1.0,232.0,1208.0,3731.0,0.0,0.0,0.0
1.0,9.0,0.0,1.0,331.0,424.0,2900.0,0.0,0.0,0.0
1.0,5.0,1.0,1.0,67.0,194.0,1436.0,0.0,0.0,0.0
1.0,12.0,2.0,1.0,274.0,887.0,1203.0,0.0,0.0,0.0
1.0,9.0,0.0,1.0,885.0,349.0,2311.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,45.0,287.0,1317.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,34.0,266.0,77.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,13.0,131.0,112.0,0.0,0.0,0.0
1.0,7.0,0.0,0.0,98.0,155.0,1335.0,0.0,0.0,0.0
1.0,12.0,0.0,0.0,507.0,257.0,322.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,86.0,510.0,6937.0,0.0,0.0,0.0
1.0,6.0,1.0,1.0,80.0,183.0,56.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,65.0,64.0,74.0,0.0,0.0,0.0
1.0,4.0,1.0,0.0,1306.0,1761.0,3091.0,1.0,0.0,0.0
1.0,10.0,1.0,1.0,89.0,257.0,76.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,14.0,228.0,993.0,0.0,0.0,0.0
1.0,63.0,8.0,1.0,27.0,104.0,1318.0,0.0,0.0,0.0
1.0,10.0,1.0,1.0,3.0,21.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,43.0,494.0,788.0,0.0,1.0,0.0
1.0,9.0,1.0,1.0,32.0,287.0,454.0,0.0,0.0,0.0
1.0,8.0,0.0,1.0,187.0,529.0,478.0,0.0,0.0,0.0
1.0,0.0,4.0,0.0,1.0,15.0,10.0,0.0,0.0,0.0
