UserID,IndexList,UserName,TotalComment,Comment,Reply,LikeCount,ProvinceCode,Description,DescriptionLen,SpecialChar,UserGender,UserFan,UserFollow,UserWeibo,UserVerified,LoyalFan,VipRank
5309172379,[3747],生活不易摆烂不止,1,0,1,3,2,1,10,0,1,42,51,48,0,0,0
5309324584,[1011],铜仁铝精神状况观测中心分院,1,1,0,0,2,1,22,0,1,1451,393,1566,0,0,3
5310156186,[700],PlagueXXX,1,1,0,1,21,1,11,1,1,84,387,1286,0,0,0
5312289833,[154],火焰15710,1,1,0,1,2,0,0,0,1,0,120,6,0,0,0
5312742474,[1106],熊拾酒,1,1,0,0,30,1,11,1,1,143,866,1861,0,0,0
5315507709,[2969],望宇离痕,1,1,0,1,9,0,0,0,1,79,179,677,0,0,0
5315579009,[3363],不阳光宅男_Dmy,1,0,1,0,1,0,0,0,1,63,103,49,0,0,0
5317686713,[2870],孙笑川吧吧主,1,0,1,4,15,0,0,0,1,863,344,7,0,0,0
5318580448,[1946],绝世好剑无双枪,1,1,0,0,2,1,4,0,0,41,37,2800,0,0,0
5318938244,[1741],我对利姆露一心一意,1,1,0,0,9,0,0,0,1,20,47,61,0,0,0
5319495801,[2913],UwithLay,1,1,0,3,15,1,2,1,1,24,81,17,0,0,0
5321143284,[3388],Anskil,1,0,1,322,10,1,28,0,1,194,39,6130,0,0,0
5321203077,[1154],小町千岁,1,1,0,0,2,1,33,2,1,122,447,1253,0,0,0
5322642628,[2947],挺之问原,1,0,1,14,12,1,12,12,1,75,146,438,0,0,0
5323180746,[2396],W-21-End,1,1,0,0,12,1,1,0,1,280,743,509,0,0,0
5324466210,[2986],布袋junior,1,1,0,0,2,0,0,0,1,50,13,3,0,0,0
5329601401,[690],七号大狼狗,1,1,0,0,17,1,0,1,1,86,114,22,0,0,0
5332487649,[1110],bgo天下第一,1,1,0,1,15,0,0,0,1,6,10,5,0,0,0
5334836079,[3487],烤冷面战士-GDP,1,1,0,1,3,1,17,2,1,169,177,2074,0,0,0
5335060445,[237],左凡GT,1,1,0,1,6,0,0,0,1,48,306,72,0,0,0
5335162662,[1601],不如吃泡面,1,1,0,0,2,0,0,0,1,11,44,53,0,0,0
5335799202,[921],DEANSZH,1,1,0,0,26,0,0,0,1,407,1784,2781,0,0,0
5335963330,[2290],水煮牛肉鱼片,1,1,0,0,22,1,4,0,1,62,161,208,0,0,0
5336256063,"[131, 132, 133, 134, 135]",PC端的炮灰战士,5,5,0,7,3,0,0,0,1,2,237,98,0,0,0
5336301546,[913],吃布洛芬挨打,1,1,0,0,2,1,6,0,1,75,199,8,0,0,0
5336961807,"[2675, 3076]",不喷不禁快乐对线,2,0,2,0,2,1,18,2,1,5,37,50,0,0,0
5338469576,[934],一及万亿,1,1,0,0,0,0,0,0,1,207,225,107,0,0,0
5339223595,[659],伊藤今天也不返图,1,1,0,1,12,1,13,1,0,177,334,502,0,0,0
5340211681,[3415],林克sama,1,1,0,0,6,1,8,1,0,70,397,581,0,0,0
5340228627,"[2154, 2991]",看门道哥,2,2,0,1,19,0,0,0,1,15,133,943,0,0,0
5340495826,[2050],灯若眠,1,1,0,0,4,1,8,0,0,56,120,613,0,0,0
5340921871,[1297],冷眸---Sou,1,1,0,0,26,0,0,0,1,12,38,8,0,0,0
5341759105,[1218],辰魂112,1,1,0,0,2,0,0,0,1,30,39,0,0,0,0
5342905164,[3147],太原俊后生,1,1,0,18,11,1,7,0,1,249,256,4395,0,0,0
5342933478,[3518],忘玩,1,0,1,1,15,1,4,0,1,195,580,691,0,0,0
5343121203,[2617],-死徒-,1,1,0,0,6,0,0,0,1,50,1326,5689,0,0,0
5344166774,[2978],收音机今天关机了吗,1,1,0,0,26,1,11,0,0,114,1888,1463,0,0,0
5346754777,[1378],狠狠的把id给,1,1,0,0,26,1,3,1,1,125,531,3777,0,0,0
5346903674,[2075],lzcxhxhxh,1,1,0,0,2,0,0,0,1,23,193,55,0,0,0
5347290534,[1935],一个爪爪,1,1,0,0,2,1,1,1,1,203,849,7680,0,0,0
5347885675,[1086],擅长摸鱼的friends,1,1,0,0,4,1,12,0,1,360,615,6526,0,0,0
5351285191,[2797],振Bryant,1,1,0,0,1,1,16,9,0,396,4504,48255,0,0,0
5352600336,[673],卢本开_55挂,1,1,0,2,2,0,0,0,1,5,38,2,0,0,0
5352934250,[1670],___屉攸___,1,1,0,0,7,1,7,0,1,42,762,831,0,0,0
5356368101,[3472],夜色依然在,1,1,0,0,11,1,8,2,0,171,408,5677,0,0,0
5356469720,"[1428, 1434, 1441, 1444, 1453, 1454, 1455, 1456, 1458, 1462, 1463, 2320, 2322, 2326, 2392, 2554, 2556, 2559, 2561, 2571, 2574, 2576, 2577, 2582, 2585, 2588, 2591, 2594, 2598, 2600, 3018, 3024, 3028, 3030, 3038, 3043, 3047, 3048, 3049, 3051, 3063, 3065, 3067]",error1980,43,2,41,117,15,1,33,4,1,10769,897,1865,1,1,0
5356975494,[2521],让我化身锦鲤叭,1,1,0,0,2,1,1,0,0,12,312,140,0,0,0
5357632479,[2661],天呐你可真二,1,0,1,12,0,0,0,0,0,81,207,186,0,0,0
5358017929,[3412],纆隽,1,1,0,0,10,0,0,0,0,64,91,16,0,0,0
5359746061,[3142],咯噔胖次,1,1,0,0,15,1,8,1,1,200,1003,7356,0,0,0
5360381540,[3660],魔王的漫画书,1,0,1,4,2,1,11,2,0,676,604,24,0,0,0
5360752838,[15],逗你逗你2014,1,1,0,0,10,1,2,0,0,37,122,132,0,0,0
5360978807,[1799],zzzdvvvvvvvvvv,1,1,0,0,21,0,0,0,1,82,748,2,0,0,0
5362510485,[2936],弑殇童话,1,1,0,0,19,1,17,2,1,10,48,659,0,0,0
5364082494,[2236],八雲雲_,1,1,0,0,1,1,21,4,0,10,56,275,0,0,0
5365385213,"[1732, 1734]",ZoCoCo_CN,2,2,0,1,0,1,7,0,1,56,683,1235,0,0,0
5365824140,[886],我当然想你啊,1,1,0,0,9,1,12,1,1,432,130,9,0,0,0
5366105304,[2872],Morty9999,1,0,1,0,21,1,2,0,1,30,491,374,0,0,0
5366817895,[1105],羊好吃,1,1,0,0,4,1,13,2,0,2273,326,864,0,0,0
5367044363,[3442],ZoumaWss,1,1,0,0,2,1,13,0,1,51,2026,1386,0,0,0
5369278155,[628],Phobiaed,1,1,0,0,21,1,2,0,1,39,58,6,0,0,0
5370997298,"[3523, 3561, 3630, 3633, 3636, 3647, 3649, 3652, 3657, 3663, 3665, 3667]",松饼加炼乳,12,0,12,27,21,1,5,0,1,50,506,2483,0,1,0
5374207734,[25],派大星变美乃滋,1,1,0,0,13,1,8,2,1,0,85,7,0,1,0
5377673856,[3201],就是诚明呀,1,0,1,7,0,0,0,0,1,7,29,1,0,0,0
5379175475,[422],幼儿园园霸52758,1,1,0,1,4,0,0,0,1,12,174,232,0,0,0
5380002709,[3421],爾東_CC,1,1,0,0,12,1,5,1,0,16,243,715,0,0,0
5381951166,[3503],千变万夏丶,1,1,0,0,15,1,14,2,1,124,664,1757,0,1,0
5384377410,[2181],多幸运在这里,1,1,0,0,19,0,0,0,1,49,108,311,0,0,0
5385335843,[1341],掰筷子,1,1,0,0,2,0,0,0,1,7,22,21,0,0,0
5387299974,"[322, 2558]",尅埜,2,1,1,3,15,1,4,0,1,18,252,7,0,0,0
5387430870,"[2417, 3354]",L_Wanna,2,0,2,1,10,0,0,0,1,106,439,1489,0,0,0
5388597011,[1093],SuGAgASA,1,1,0,2,2,1,6,1,1,764,83,110,0,0,0
5390280053,[1923],白十GG,1,1,0,0,10,1,9,0,1,40,225,212,0,0,0
5390320652,[2085],-吸魂鬼-,1,1,0,0,21,0,0,0,1,22,88,181,0,0,0
5390943214,[1005],Gemdreamer·PI,1,1,0,0,2,0,0,0,1,27,314,171,0,0,0
5391754967,[661],能吃的香菜,1,1,0,0,15,0,0,0,1,16,303,9,0,0,0
5392233512,[1535],MISakamikoto20001,1,1,0,0,22,0,0,0,1,29,66,26,0,0,0
5395537837,[2203],多功能彩笔,1,1,0,0,26,0,0,0,1,95,145,4595,0,0,0
5398082895,"[721, 2315, 2316, 2317, 2318, 2677, 2678, 2679, 2680, 2681]",很休闲的玩家,10,0,10,4,10,0,0,0,1,49,193,181,0,0,0
5398451897,[2871],不犯中二就犯病,1,0,1,13,31,1,21,1,1,9,101,8,0,0,0
5401128817,[1206],SUNHANNIBA,1,1,0,0,18,1,10,1,1,183,546,1,0,0,0
5401390673,[2257],尘归尘封,1,1,0,0,9,1,24,3,1,46,166,6,0,0,0
5402741580,[755],palleed,1,1,0,0,2,0,0,0,1,0,28,3,0,0,0
5403523615,[2667],黑疯佬先生,1,1,0,0,12,0,0,0,1,22,13,7,0,0,0
5403575956,[2568],kekelegume,1,0,1,0,29,1,7,0,0,10,108,16,0,0,0
5403713058,[3549],健身房常驻混子,1,0,1,2,21,0,0,0,1,298,145,383,0,0,0
5404196750,[888],·黑金兔兔厨·,1,1,0,0,2,1,24,3,0,249,665,6662,0,0,6
5404768417,[3703],·杨蘑菇·,1,0,1,0,4,1,13,13,0,5363,812,473,1,0,7
5405207986,[767],小天使的翅膀硬了你来打我啊,1,1,0,0,2,1,5,0,1,335,2623,9921,0,0,0
5405466534,[757],已非意中人,1,1,0,0,2,0,0,0,1,40,336,184,0,0,0
5409063390,"[2653, 3245]",吾乃是中二病患者_369,2,0,2,33,16,0,0,0,0,5,21,11,0,0,0
5409065493,"[390, 410, 413]",小狗鯊魚,3,0,3,0,2,1,8,0,1,615,901,8769,0,0,7
5409083968,[1402],呆头虎虎,1,1,0,0,26,1,7,1,1,80,261,17,0,0,0
5409150391,"[3286, 3356]",荒野之息2什么时候出,2,0,2,31,12,1,0,1,1,51,144,125,0,0,0
5412915591,[1859],Chrysalis7,1,1,0,0,31,1,4,0,1,68,441,33,0,0,0
5414311273,[3089],抗压王兜兜,1,0,1,1,3,1,2,0,1,43,7,10,0,0,0
5414476903,[2785],V29822,1,1,0,0,2,0,0,0,1,27,89,849,0,0,0
5420587870,[1037],矬謉_Jason,1,1,0,0,12,1,7,0,0,162,934,5758,0,0,0
5421955094,[457],仮面ZORO,1,1,0,3,4,1,7,0,1,377,190,54,0,0,0
5422536165,[3098],别难为狗了_,1,0,1,2,2,1,1,1,1,11,144,492,0,0,5
5426893017,[2163],清风上玄月,1,1,0,0,15,1,14,2,1,65,105,638,0,0,0
5428681521,"[2590, 2592]",北枳9102,2,0,2,1,2,0,0,0,1,46,459,184,0,0,0
5436558713,[2005],qwegni,1,1,0,0,18,0,0,0,1,4,27,241,0,0,0
5446701248,[1278],神33040,1,1,0,1,2,0,0,0,1,22,40,79,0,0,0
5446940498,[1563],娱乐用万能天使,1,1,0,0,18,0,0,0,1,2,28,6,0,0,0
5447750326,[1694],Booker_Dewitt,1,1,0,0,6,1,23,4,0,191,480,289,0,0,6
5448523252,[2919],犀利铜锣烧y,1,1,0,0,2,1,18,2,1,31,173,112,0,1,0
5450562906,[2107],leonhavenohands,1,1,0,0,29,1,14,1,1,274,251,396,0,0,0
5452020318,"[1948, 1949]",鬼跪鬼鬼,2,2,0,0,26,0,0,0,1,12,73,71,0,0,0
5452384402,[3159],Ataraxia平安喜樂,1,1,0,0,12,1,5,0,1,122,282,311,0,0,0
5453255384,"[1757, 1758, 1759, 3798]",董欣洁1226,4,1,3,3,2,1,8,1,0,356,3556,10158,0,0,1
5454853584,[2386],胡开心zz,1,1,0,0,21,1,16,0,1,58,455,1846,0,0,0
5455218417,[930],僵尸时代2277,1,1,0,0,4,0,0,0,1,64,54,75,0,0,0
5455543206,[2911],大芒果果果果果果菌,1,1,0,0,15,0,0,0,1,78,1175,436,0,0,0
5457764636,[3411],野生的舰队指挥官,1,1,0,0,0,1,16,1,1,84,1178,24412,0,0,0
5457782776,[1802],污半生,1,1,0,27,19,1,6,2,1,62,16,577,0,0,0
5457858515,[894],dang033,1,1,0,2,19,1,26,2,1,19,86,47,0,0,0
5458031809,"[2026, 2034]",流云心Aurora,2,0,2,3,9,0,0,0,1,16,15,499,0,0,0
5458555893,"[1140, 1159]",Helo青蛙斗舞,2,2,0,0,23,1,22,3,0,31,412,152,0,0,0
5458967366,[1350],穿刺术,1,1,0,0,2,0,0,0,1,0,66,9,0,0,0
5460414047,"[1127, 3056, 3057]",Kuri丶END,3,1,2,0,26,0,0,0,1,0,238,406,0,0,0
5461708840,"[88, 163]",快乐少年亚索,2,2,0,0,2,0,0,0,1,14,139,40,0,0,0
5464164305,[580],色图雷达启动,1,1,0,0,0,1,13,1,1,24,176,1422,0,0,0
5465492393,[1354],即将燃尽的红莲,1,1,0,0,19,0,0,0,0,23,321,364,0,0,0
5469233176,[1805],阳每天都想看海,1,0,1,0,4,1,3,0,1,110,1816,14151,0,0,0
5470304465,[344],现世劫,1,1,0,1,26,1,38,4,1,64,183,132,0,0,0
5470658169,[2362],阿涵阿函,1,1,0,0,2,0,0,0,1,12,34,34,0,0,0
5471195544,[2209],骂人兔兔成大V,1,1,0,0,29,1,3,0,1,95,403,752,0,0,0
5471221813,[2979],锦鲤本尊就在这里Koi,1,1,0,0,4,1,16,0,0,418,3970,14086,0,0,0
5474630853,"[2102, 2662]",click或ph,2,1,1,17,2,1,29,9,1,42,89,7,0,0,0
5474809759,[1275],xwmrct,1,0,1,9,19,1,3,1,0,267,481,128,0,0,0
5474874791,[1480],cbsy85417,1,1,0,0,2,0,0,0,1,26,21,2,0,0,0
5475050116,[1265],XieScorpio,1,1,0,0,2,1,6,0,1,20,87,25,0,0,0
5476926033,[2175],藏剑山庄许愿池,1,1,0,0,30,0,0,0,0,108,585,8568,0,0,0
5477444668,[1765],人间极恶_苏酒肆,1,1,0,0,2,1,25,10,1,13,34,9,0,0,0
5478469511,"[808, 1063]",竹墨尘儿,2,2,0,3,2,0,0,0,1,72,364,198,0,0,0
5479250460,[3792],依然BB旺,1,1,0,0,5,1,11,1,1,148,121,1477,0,0,0
5479266724,[127],你饿了关我屁事,1,1,0,1,2,1,3,0,0,80,730,28,0,0,0
5480400484,[1081],黑夜的影子94551,1,1,0,0,2,0,0,0,1,21,99,13,0,0,0
5481309957,[2341],epenguin22,1,1,0,0,0,1,0,1,1,1,28,0,0,0,0
5481318243,[1697],0天赋,1,1,0,0,15,0,0,0,0,58,1401,9875,0,0,0
5481358504,[939],ZELDA_WAN,1,1,0,0,22,0,0,0,0,41,143,30,0,0,0
5482433017,[3568],我妈说学做人要先听核,1,0,1,4,2,1,9,0,1,1508,570,222,0,0,0
5482444187,[2932],Eeeekai,1,1,0,0,19,1,17,0,1,41,145,1749,0,0,0
5482627049,[2180],哀虎菌,1,1,0,0,22,1,9,1,1,17,274,1201,0,0,6
5483026790,[3656],脑浆蘑菇汤,1,0,1,122,2,1,2,0,0,135,2709,6363,0,0,0
5484352037,"[1775, 3551]",momomoheiv,2,1,1,0,21,1,0,1,0,100,226,8680,0,0,0
5486410350,"[2051, 2055, 2065, 2077, 2081]",碱性胶囊,5,5,0,0,30,0,0,0,0,167,24,10,0,0,0
5487771921,[2235],Pillow_bat,1,1,0,0,2,1,0,3,1,135,758,23,0,0,0
5487846056,[2965],每天砍一棵白桦树,1,1,0,0,2,1,25,2,1,144,843,1503,0,0,0
5488097974,[2896],逍遥过去了,1,1,0,0,12,0,0,0,1,1,8,4,0,0,0
5488909350,[1129],立志和老番茄成为校友,1,1,0,0,0,1,45,7,0,4088,3625,7591,0,0,6
5490784545,[2231],肥宅系百合男子,1,1,0,0,30,0,0,0,0,91,971,2206,0,0,0
5491836726,"[174, 175]",奢求_82084,2,1,1,2,7,1,2,0,1,25,28,57,0,0,0
5493274045,"[316, 317, 318]",焦糖红辣椒,3,3,0,0,2,1,8,1,1,432,944,230,0,0,2
5493319838,[2879],阿华甜z,1,1,0,0,0,1,7,0,1,116,167,62,0,0,0
5493535343,[3413],不冷也不热的HUI,1,1,0,0,2,0,0,0,1,52,494,1865,0,0,0
5493585323,"[1485, 3538]",墨稻梨殇,2,1,1,23,4,0,0,0,1,78,864,661,0,0,0
5493990581,[2974],kaer47,1,1,0,0,21,1,15,2,0,402,93,2512,0,0,0
5494024081,[477],vic豹,1,1,0,0,4,1,11,1,1,186,1221,700,0,0,0
5494118500,[3715],小兔猫雨叶,1,0,1,0,0,1,10,0,0,942,1083,4689,0,0,4
5495390304,[3695],一只有梦想的狗纸,1,0,1,0,31,1,21,0,1,335,1066,7,0,0,0
5496056061,"[2119, 2122]",山山不住大山里,2,1,1,80,0,1,12,0,0,26,114,1083,0,1,0
5497062934,[865],okabun_,1,1,0,0,9,1,12,0,1,123,274,2446,0,0,0
5497587065,[609],三三喵呀,1,1,0,0,2,0,0,0,1,5,21,41,0,0,0
5497607922,"[2555, 2557]",海风轻云雁,2,0,2,0,16,0,0,0,1,41,250,2344,0,0,0
5497812610,[842],西木可Crowe,1,1,0,0,2,0,0,0,1,17,34,85,0,0,0
5498521142,"[93, 95, 98, 2022]",顾影自叹,4,3,1,3,8,1,6,0,1,178,756,269,0,0,0
5499537153,"[1548, 1549]",谁染青衣沫肆雪,2,2,0,0,2,0,0,0,1,44,152,68,0,0,0
5500986755,[459],C纯属娱乐,1,1,0,0,2,0,0,0,1,14,241,14,0,0,0
5502626437,[1095],7777狸子果,1,1,0,0,2,0,0,0,1,1,9,14,0,0,0
5503757317,[2213],Dawn_Sinnoh,1,1,0,0,0,1,13,0,1,147,81,54,0,0,0
5504387639,"[2285, 2307]",鸥叽叽叽,2,2,0,2,2,1,5,0,1,46,749,1172,0,0,0
5504761484,[1554],心镜D,1,1,0,0,30,0,0,0,1,103,607,356,0,0,0
5505713880,"[3273, 3276, 3278, 3280, 3281, 3283, 3284]",manami的吉他,7,0,7,0,21,1,4,0,1,162,918,543,0,0,0
5507586133,[1661],转发抽奖搜罗,1,1,0,0,10,1,12,0,1,10428,331,14143,0,0,0
5508148337,[2388],夏夜的物语,1,1,0,61,29,0,0,0,1,26,196,59,0,0,0
5508656696,[2723],月轮姐姐什么时候到,1,1,0,0,13,0,0,0,1,13,15,10,0,0,0
5508723797,[513],_Drm丶梦想,1,1,0,1,18,0,0,0,1,38,37,4,0,0,0
5508847650,[446],MC不好玩QAQ_772,1,1,0,2,2,0,0,0,1,0,94,5,0,0,0
5509634356,"[999, 1000, 2868]",摸鱼队长Arno11,3,1,2,5,2,1,0,1,1,35,172,63,0,0,0
5510393501,[2053],有圈的9,1,1,0,0,19,0,0,0,1,13,46,60,0,0,0
5511342777,[3706],键盘给我,1,0,1,0,2,0,0,0,1,17,227,110,0,0,0
5511391396,[342],unadertale,1,1,0,0,22,1,2,0,1,95,51,21,0,0,0
5511482265,[3788],沐淤清泫,1,1,0,0,22,0,0,0,1,37,63,1,0,0,0
5511882787,[2820],Regis_,1,1,0,0,14,1,8,0,1,25,78,430,0,0,0
5512428950,[2202],别烦我在抢饭,1,1,0,0,2,1,5,0,0,1305,158,365,0,0,7
5513610008,[669],阿欧丝瑞,1,1,0,0,2,0,0,0,0,84,17,44,0,0,0
5514953413,[864],乚巳巳卩厶匚巳,1,1,0,0,21,1,12,0,0,42,279,2673,0,0,0
5515382072,[2515],万叶飞花流丶,1,1,0,0,18,0,0,0,0,22,58,54,0,0,0
5516737758,[1652],MicroBlog神奈,1,1,0,0,9,0,0,0,0,80,50,10,0,0,0
5516757915,[180],四方羊尊,1,1,0,5,26,0,0,0,1,0,34,0,0,0,0
5517700057,"[3036, 3037]",早上吃什么好,2,0,2,3,2,1,3,0,1,60,37,3,0,0,0
5517713465,"[1848, 1849]",saber26241,2,2,0,0,2,0,0,0,1,31,159,78,0,0,0
5520843123,[3169],叫柒沐啦,1,1,0,0,12,1,11,2,1,74,392,6945,0,0,0
5520945061,[3179],tl疯人院,1,1,0,0,2,0,0,0,1,85,370,3231,0,0,1
5521448434,"[970, 2243]",人穷志短败嗨风_,2,2,0,0,2,1,7,1,1,39,322,1590,0,0,0
5522039223,[1179],R丶尺子,1,1,0,0,2,0,0,0,1,31,79,27,0,0,0
5523027214,[1705],墨色未白,1,1,0,0,7,1,13,3,1,209,416,4190,0,0,0
5524112191,[2182],此世魅影,1,1,0,0,2,1,7,0,1,15,70,3715,0,0,0
5524204613,"[3017, 3069]",极品老仙伴您成长,2,0,2,92,2,0,0,0,1,41,37,3,0,0,0
5525456369,[3594],你一笑如花,1,0,1,0,19,1,14,1,1,72,1165,478,0,0,0
5526099984,[2251],花花花花花楹,1,1,0,0,12,1,10,0,0,8,246,883,0,0,0
5526911157,[3707],恶意合格,1,0,1,0,13,0,0,0,1,35,10,12,0,0,0
5528020907,[1771],家住隔壁我姓王--,1,1,0,0,31,1,6,3,1,90,172,24,0,0,0
5528965233,[2512],北斗to南,1,1,0,0,20,0,0,0,0,3,53,139,0,0,0
5529626798,[2953],风火少侠,1,1,0,0,2,0,0,0,1,54,276,282,0,0,0
5529944407,[893],原来是江哥啊,1,1,0,0,2,1,7,0,1,38,30,15,0,0,0
5530628756,[1625],快看啊B君,1,1,0,0,9,0,0,0,1,22,54,1,0,0,0
5530903603,[3833],蜀黍今天也要努力,1,0,1,23,2,1,9,2,0,86,829,3391,0,0,0
5531112402,[3728],莉可没睡醒,1,0,1,1,2,1,5,7,0,127,285,1203,0,0,0
5531215440,[3432],哦伊哇伊伊,1,1,0,536,2,1,5,1,1,7,37,0,0,0,0
5531932327,[3221],760782掌缘生灭,1,0,1,0,10,0,0,0,1,0,3,0,0,0,0
5532329978,[2112],寸心澈水寒,1,1,0,0,15,1,9,1,1,95,203,1632,0,0,0
5532410254,"[695, 696]",万能小段JDuan,2,2,0,0,12,1,3,1,0,98,56,128,0,1,0
5533228770,"[3029, 3031]",天宇无轩,2,0,2,0,15,1,13,1,1,51,268,9,0,0,0
5533636168,"[1117, 3367]",毂辘毂鲈,2,1,1,11,19,0,0,0,1,38,112,514,0,0,0
5534259950,[2894],久伴不离_cc,1,1,0,0,11,1,14,2,1,319,204,1375,0,0,0
5534300557,"[3268, 3334]",山野一井,2,0,2,77,2,1,6,0,1,439,889,450,0,0,0
5534535777,[971],吡数自在人心,1,1,0,0,0,0,0,0,1,4,56,14,0,0,0
5534541222,[2803],风暴击倒树,1,1,0,0,2,1,18,0,1,34,402,2871,0,0,0
5534590279,[2962],星叶儿不会受伤,1,1,0,0,2,0,0,0,1,1,78,96,0,0,0
5536264894,[1224],-hhyyyyyy-,1,1,0,0,23,1,7,3,1,1225,692,1845,1,0,0
5536468200,[90],红鲤鱼与绿鲤鱼与驴--233,1,1,0,0,5,1,8,1,1,36,395,3,0,0,0
5536573960,[858],年轻人别一言不合就立flag,1,1,0,1,18,1,10,7,1,3,208,568,0,0,0
5536841990,[2278],猫咪爱吃鱼嗯啊,1,1,0,1,2,0,0,0,1,12,28,5,0,0,0
5536906840,[1504],朱子彧2333,1,1,0,0,4,1,0,9,1,121,108,172,0,0,0
5536995923,[2234],阿育的土豆粉,1,1,0,0,13,1,4,0,1,74,2799,542,0,0,0
5537607268,[3495],欢眠,1,1,0,0,23,1,28,0,1,1276,220,166,0,1,1
5537788224,[2298],贝雷丝厨,1,1,0,0,2,0,0,0,1,26,410,984,0,0,0
5537914266,[2406],带怯偷眼望,1,1,0,0,2,1,4,0,1,36,89,2,0,1,0
5538289556,[2345],明日方舟鸿雪,1,1,0,0,19,1,49,16,0,172,177,1933,0,0,0
5539462903,[74],咦我昵称哪去了,1,1,0,0,10,1,3,0,1,44,487,39,0,0,0
5539753130,[1756],華Karin,1,1,0,0,19,1,7,1,1,47,120,1150,0,0,0
5539976323,[1600],飞天的虾族,1,1,0,0,4,0,0,0,1,35,81,28,0,0,0
5541732410,[3478],2言言吖icon,1,1,0,0,0,1,35,6,0,3385,521,1138,0,0,0
5542376338,[549],神女控5542376338,1,1,0,0,2,0,0,0,1,15,142,854,0,0,0
5543344014,[1926],优烈的小窝,1,1,0,0,2,0,0,0,1,36,46,123,0,0,0
5544920004,[1401],MuteANDowl,1,1,0,0,9,1,3,0,1,267,256,595,0,0,0
5545694122,[900],MoussZ,1,1,0,0,11,1,15,2,1,66,454,801,0,0,0
5546505284,[1135],小z剑客,1,1,0,0,15,1,16,2,1,116,114,124,0,0,0
5547214464,[589],手指指天脚踏地,1,1,0,0,2,0,0,0,1,20,111,202,0,0,0
5553786957,[1222],DdeJaVuuuuuuuuu,1,1,0,0,23,1,5,0,1,144,134,47,0,0,0
5554932231,[2772],A大调的华尔兹,1,1,0,0,2,0,0,0,0,5,27,1,0,0,0
5555176247,"[1839, 3797]",千瞿,2,0,2,0,22,0,0,0,1,95,388,544,0,0,0
5556321670,[147],M0101J-,1,1,0,1,30,1,1,0,0,101,277,249,0,0,0
5560888004,[1904],蓝白aozame,1,1,0,0,15,1,21,1,1,211,329,3834,0,0,0
5565980179,[2312],丶北橘南枳,1,1,0,57,26,0,0,0,1,85,166,1620,0,0,0
5565984770,[904],丹丶墨,1,1,0,1,20,1,6,0,1,59,48,684,0,1,0
5566369090,[1240],超级男孩Hero,1,1,0,0,2,1,3,0,1,10266,617,5319,1,0,0
5566585148,[1985],pigpigpigoink,1,1,0,0,0,0,0,0,1,41,70,23,0,0,0
5567848537,"[2684, 2686, 2691]",XMAOsama,3,0,3,0,2,0,0,0,1,33,197,150,0,0,0
5568129289,[461],lucks00,1,1,0,0,2,0,0,0,0,26,110,282,0,0,0
5572676154,[1227],风吟剑磬,1,1,0,0,19,0,0,0,1,7,111,327,0,0,0
5575274933,"[1640, 1817]",Mega_Empire,2,1,1,8,2,1,3,0,0,22,233,0,0,0,0
5575456278,[1424],人群中的小黑,1,1,0,0,19,0,0,0,1,56,254,137,0,1,0
5575604333,[3373],恶犬恶犬,1,0,1,0,22,1,4,0,1,219,907,2056,0,0,0
5578013905,[1953],V制式量产型萌新,1,1,0,0,2,1,0,5,0,11,93,276,0,0,0
5578380248,[2869],PigMeatBun,1,0,1,4,15,1,6,0,1,143,339,479,0,0,0
5578567406,[3399],闻人琅,1,0,1,11,26,1,8,1,0,68,505,2188,0,0,0
5580261142,[1689],LuvKy_zz,1,1,0,0,10,0,0,0,1,257,1940,1715,0,0,0
5580506551,[387],一名路过的骑士,1,1,0,1,10,0,0,0,0,4,190,59,0,0,0
5581122603,[3497],云莫宇,1,1,0,0,1,1,3,0,1,236,906,2089,0,0,0
5581772888,[50],忘初心有,1,1,0,1,23,0,0,0,1,44,76,117,0,0,0
5581785513,"[1219, 1268]",微博抽奖平台,2,2,0,72,4,1,16,3,1,16048381,1321,7411,1,0,7
5583440422,[544],一般通过咸鱼,1,1,0,0,2,0,0,0,1,54,96,98,0,0,0
5584531245,[68],肿肿,1,1,0,1,2,0,0,0,0,1124,96,69,1,0,7
5585220361,[1834],小小酥CASTE,1,1,0,0,0,0,0,0,1,88,1013,2162,0,0,0
5586273018,[1369],闇黑猫,1,1,0,0,12,0,0,0,1,10,114,13,0,0,0
5586443278,[571],善良温柔又纯洁的鹤叔叔,1,1,0,0,19,1,8,2,1,199,691,339,0,0,0
5588846974,[1225],墨染夜雲,1,1,0,1,2,0,0,0,1,4,59,40,0,0,0
5589304786,[3082],Venus长板,1,0,1,0,23,1,14,0,1,174,37,9,0,0,0
5589466117,[515],害怕眨眼睛,1,1,0,1,13,1,4,0,1,3963,26,0,0,0,0
5590792808,"[2639, 2641, 3632, 3634, 3638]",终极自闭人,5,2,3,2,7,1,0,3,1,66,403,2949,0,0,0
5591988550,"[1143, 1459]",呆毛突然翘起来了,2,1,1,1,2,1,2,0,0,109,297,1877,0,0,0
5593736961,[3272],心碎下雨夜,1,0,1,0,2,0,0,0,1,17,115,11,0,0,0
5595711949,[1585],爱吃鸡的郝神,1,1,0,0,18,1,15,1,1,6,8,36,0,0,0
5595969788,[1823],美丽玫瑰好好,1,1,0,0,19,1,5,0,1,524,12734,42515,0,0,0
