F_Idx,F_CommID,F_Time,F_UserID,F_UserName,F_Comment,T_Idx,T_UserID,T_UserName,T_CommID,T_Time,T_Comment,Floor_Idx,Floor_CommID,Floor_UserID
2787,4380922978150884,2019-06-08 14:54:53+08:00,5951852957,枳酒星沉,一年前因为渣机带不动崩3弃坑了 换新手机之后也没再外 新作还是要支持下@不会取名真是抱歉啦 ,,,,,,,,,
2789,4380922683601559,2019-06-08 14:53:44+08:00,1908089820,大杜老师15,@哈哈普拉图 @我是一颗没有感情的汤圆,,,,,,,,,
2790,4380922365319763,2019-06-08 14:52:27+08:00,2078109741,ksqc_,@River瑞_ 抽奖抽奖！,,,,,,,,,
2794,4380922021575267,2019-06-08 14:51:06+08:00,2595563771,三汪i,@疏星流云皆知 我的了,,,,,,,,,
2795,4380921740667562,2019-06-08 14:49:58+08:00,6123930799,GZrea丨,@这只是一个废物[吃瓜],,,,,,,,,
2796,4380921677674816,2019-06-08 14:49:43+08:00,6361614414,撕了一个葱,@独爱的小妖 期待,,,,,,,,,
2797,4380921518507888,2019-06-08 14:49:06+08:00,5351285191,振Bryant,@脸很白的 ,,,,,,,,,
2799,4380921077674872,2019-06-08 14:47:21+08:00,1858734533,EverRays_,@暴娇小王子 手机版塞尔达啊这是…,,,,,,,,,
2800,4380921069270067,2019-06-08 14:47:19+08:00,3838648955,手握一只小秋,@糟糕lqqqqqqq ,,,,,,,,,
2801,4380920968328938,2019-06-08 14:46:55+08:00,5746560945,铭骨以终身,@居然居居 ,,,,,,,,,
2802,4380920956517181,2019-06-08 14:46:51+08:00,2612057145,墨妖喵,@任天堂香港有限公司 有人抄袭荒野之息,,,,,,,,,
2803,4380920905611806,2019-06-08 14:46:40+08:00,5534541222,风暴击倒树,有点像龙之谷@超鬼的,,,,,,,,,
2804,4380920847072817,2019-06-08 14:46:26+08:00,5685467934,美录坦,@蒙面超人任天狗 阿狗这波操作如何评价[思考],,,,,,,,,
2805,4380920842508506,2019-06-08 14:46:25+08:00,6915659083,入箱庭,@悼溪瞳 让我中奖好吗,,,,,,,,,
2807,4380919525645974,2019-06-08 14:41:11+08:00,6331215823,一袋米要抗几楼1袋米要抗2楼,@我知道我多余丶 看起来很好玩啊,,,,,,,,,
2809,4380919332385159,2019-06-08 14:40:25+08:00,1598008330,FatMan_久,@悠闲胖子,,,,,,,,,
2810,4380919206559150,2019-06-08 14:39:54+08:00,3502324314,凤凰院凶奔,@狂战小子LV 来玩,,,,,,,,,
2811,4380919034897855,2019-06-08 14:39:13+08:00,1805705875,黄金鲤鱼王_magicarp,@Gracias__a 米哈游的技美大佬是真的六批,,,,,,,,,
2812,4380918845908779,2019-06-08 14:38:28+08:00,6334275225,_秋天的童话-,@米米米立粒 抽我！,,,,,,,,,
2814,4380918649335371,2019-06-08 14:37:42+08:00,6334275225,_秋天的童话-,@米米米立粒 抽我呀,,,,,,,,,
2815,4380918447992469,2019-06-08 14:36:54+08:00,6075171597,耀夜姬sama,@崩坏3 ,,,,,,,,,
2816,4380918422550045,2019-06-08 14:36:48+08:00,2005413197,微笑与暖风,@Silent丶风云 ,,,,,,,,,
2818,4380918233916943,2019-06-08 14:36:02+08:00,1683698097,Allen-Z,@我也长点儿心吧 @原神 ,,,,,,,,,
2819,4380918204907336,2019-06-08 14:35:56+08:00,2876088000,控制想控制情绪的情绪,@_Soboring 玩新手游,,,,,,,,,
2820,4380917781283200,2019-06-08 14:34:15+08:00,5511882787,Regis_,@任天堂香港有限公司 阿港干活了,,,,,,,,,
2822,4380917495713784,2019-06-08 14:33:06+08:00,5651240229,suika930224,看起来挺不错~预约一波@胖胖哥哥怪蜀黍,,,,,,,,,
2825,4380916186625895,2019-06-08 14:27:55+08:00,3376056950,FellowHig,@Alis叮叮铛儿 借来用用,,,,,,,,,
2826,4380916161874640,2019-06-08 14:27:48+08:00,6509755272,废萌GhoRab,有PC版还行@沉迷美琴 ,,,,,,,,,
2828,4380915767526738,2019-06-08 14:26:15+08:00,3349105702,kerorodororo,@_大大大大大柚子_ ,,,,,,,,,
2829,4380915645890237,2019-06-08 14:25:46+08:00,1186512245,kirasaya,@四时唯我  美工不错，不过确实很像塞尔达的感觉,,,,,,,,,
2831,4380915448505309,2019-06-08 14:24:59+08:00,5986039951,仓鼠王DYX,@这妹子好漂亮 ,,,,,,,,,
2834,4380914391485921,2019-06-08 14:20:47+08:00,5874474039,孤独地行走着,@请叫我优雅的白夫人 等等看看,,,,,,,,,
2838,4380912617352136,2019-06-08 14:13:44+08:00,2593911752,鱼蛋欧巴,牛逼@窮到無人要,,,,,,,,,
2840,4380912483129216,2019-06-08 14:13:12+08:00,1882046354,肥对行,@crufbr3eeccrcucn,,,,,,,,,
2842,4380912131468601,2019-06-08 14:11:48+08:00,2492189114,魔法少女露米娅,@恋恋酱 ,,,,,,,,,
2844,4380911740800136,2019-06-08 14:10:15+08:00,1677158044,HaaiHaaiHaai,@HellonmbdKity 哇塞,,,,,,,,,
2876,4380911539656517,2019-06-08 14:09:26+08:00,6336142821,l昵称不可用lll,我要玩这个游戏[二哈]@_楊小姐希齐宏 ,,,,,,,,,
2877,4380911351482209,2019-06-08 14:08:41+08:00,6242089783,让你看到肥宅我很抱歉,@基廉列科630    ps4！,,,,,,,,,
2878,4380911329997468,2019-06-08 14:08:36+08:00,3540906720,v支架v,米忽悠牛逼@正规好奶大淀 @浓密的提督又被帅醒 ,,,,,,,,,
2879,4380911124254104,2019-06-08 14:07:48+08:00,5493319838,阿华甜z,@微偷LZT 嘻嘻嘻,,,,,,,,,
2881,4380910650582504,2019-06-08 14:05:54+08:00,2642759204,忍者神龟Jackson,@番番番小小茄 ,,,,,,,,,
2882,4380910616722240,2019-06-08 14:05:46+08:00,5760284148,朝丝而雪飘,加油啦，冲冲冲@丘ballboom你妹,,,,,,,,,
2885,4380910553681423,2019-06-08 14:05:32+08:00,2956163590,一夜镜秋,期待@FinnVinnet ,,,,,,,,,
2895,4380910214445258,2019-06-08 14:04:11+08:00,2098711970,陳陈陈C__,@anananan帮,,,,,,,,,
2896,4380910176183804,2019-06-08 14:04:02+08:00,5488097974,逍遥过去了,看上去很好玩啊[爱你] @小杰00093,,,,,,,,,
2897,4380910109343153,2019-06-08 14:03:45+08:00,2486717304,楚云深不知处,@一只北辰辰_ 来啦,,,,,,,,,
2898,4380910000957383,2019-06-08 14:03:19+08:00,2010583501,英灵丘比,@MIUI,,,,,,,,,
2902,4380909665376397,2019-06-08 14:01:59+08:00,2377311570,萝莉控的wd,@崩坏3 ,,,,,,,,,
2904,4380909459249614,2019-06-08 14:01:10+08:00,5708372046,四季天迟,@佳乐楽樂 ,,,,,,,,,
2906,4380909367014048,2019-06-08 14:00:49+08:00,6247645798,猪吃海参,有意思哦，快来玩[馋嘴][馋嘴][馋嘴]@noomenuJ ,,,,,,,,,
2907,4380909354395192,2019-06-08 14:00:45+08:00,3744216101,入魔轻风,@信小呆 [doge],,,,,,,,,
2908,4380908818244509,2019-06-08 13:58:38+08:00,2435401163,寒风雨微,@华为EMUI ,,,,,,,,,
2909,4380908733427221,2019-06-08 13:58:18+08:00,1715740525,馬将军1989,@姬品 ,,,,,,,,,
2910,4380908528002011,2019-06-08 13:57:29+08:00,5220720508,只是link,@似嘲似笑丶似疯似闹 一款即视感满满的游戏，希望只是pv神似，游戏好点[doge],,,,,,,,,
2915,4380907979101083,2019-06-08 13:55:18+08:00,5137020960,Alleri_,@不见了什么的不见猫 mihoyo哦,,,,,,,,,
2918,4380907379327935,2019-06-08 13:52:54+08:00,1776648913,破旧的时光机,@ii阿东啊ii,,,,,,,,,
2919,4380907324928499,2019-06-08 13:52:41+08:00,5448523252,犀利铜锣烧y,@默默RAPG 毁手机,,,,,,,,,
2920,4380907291320630,2019-06-08 13:52:34+08:00,3515501665,不再是用户的用户哦,我应该说点什么好.jpg@KKPinori [doge],,,,,,,,,
2921,4380907207134413,2019-06-08 13:52:13+08:00,6188862690,里川糖,@任天堂香港有限公司 [馋嘴],,,,,,,,,
2922,4380907177270450,2019-06-08 13:52:06+08:00,1088627363,绯色灼眼,@明日方舟Arknights    来个联动吧  万一中了呢,,,,,,,,,
2923,4380907118692496,2019-06-08 13:51:53+08:00,5249416826,比企谷阿华,@夭夭君ww ,,,,,,,,,
2925,4380906800084403,2019-06-08 13:50:36+08:00,1906832171,薛定谔的邻居家的猫,@笛大胖 我的了,,,,,,,,,
2926,4380906661909876,2019-06-08 13:50:04+08:00,6331221241,D罗l,@落雁49944 可以的这个游戏,,,,,,,,,
2927,4380906644773413,2019-06-08 13:50:00+08:00,2669367193,童路Cy,@-系九 抽奖抽奖，期待新游！,,,,,,,,,
2929,4380906402014919,2019-06-08 13:49:02+08:00,3110998433,科学搜查,@剑桥书生 [doge]转发艾特专用热兵器,,,,,,,,,
2930,4380906213365850,2019-06-08 13:48:17+08:00,1831162167,vivi去何方,@不知名的男路人 随便找个人来艾特好了👌这个人是sei我也不晓得[doge],,,,,,,,,
2932,4380905755853091,2019-06-08 13:46:27+08:00,5482444187,Eeeekai,@取个名字贼瓜皮难 ,,,,,,,,,
2934,4380905680185175,2019-06-08 13:46:10+08:00,2750400481,誊朔980,@咯噔胖次,,,,,,,,,
2935,4380905667530054,2019-06-08 13:46:07+08:00,6018732525,oo筋斗云,@孤鹰0828 好玩这个游戏,,,,,,,,,
2936,4380905638111049,2019-06-08 13:46:00+08:00,5362510485,弑殇童话,@风舞雨寄 米哈游的游戏。。。质量是有的，但是太花钱了[笑cry],,,,,,,,,
2951,4380905302414259,2019-06-08 13:44:40+08:00,1787143851,AlanWalk,@起床失败3次 玩玩玩,,,,,,,,,
2952,4380905018034039,2019-06-08 13:43:32+08:00,2139647523,从前有只咩萝poi,@mimihuhukk,,,,,,,,,
2953,4380904523232990,2019-06-08 13:41:34+08:00,5529626798,风火少侠,啦啦啦阿拉@轩子巨2兔 ,,,,,,,,,
2955,4380904321198709,2019-06-08 13:40:45+08:00,5732540928,彦翎千筑,吹爆原神的配乐!@陈致逸 [鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],,,,,,,,,
2956,4380904211962228,2019-06-08 13:40:19+08:00,6039407912,小猪君JoysonChu,@stew千千阙歌xxhw 哭了[跪了],,,,,,,,,
2957,4380903930888756,2019-06-08 13:39:13+08:00,5269456322,灬悠夏曲,@一根筋的菇凉 中！！,,,,,,,,,
2961,4380903713401281,2019-06-08 13:38:21+08:00,3647517993,VVVAz,@任天堂香港有限公司 [doge]干活啦,,,,,,,,,
2967,4380902861535506,2019-06-08 13:34:58+08:00,2095585052,大眼贼让我说话天塌不了,@xypuuenng ,,,,,,,,,
2970,4380902472113527,2019-06-08 13:33:25+08:00,5621696870,珍德食伱鸭,@Misaya若风 嘿嘿嘿,,,,,,,,,
2971,4380902358249989,2019-06-08 13:32:58+08:00,5621696870,珍德食伱鸭,@虎牙楚河 嘿嘿嘿,,,,,,,,,
2972,4380902337306486,2019-06-08 13:32:52+08:00,5621696870,珍德食伱鸭,@丶Victory灬 嘿嘿嘿,,,,,,,,,
2974,4380901817083938,2019-06-08 13:30:48+08:00,5493990581,kaer47,@妖正村长 说好的ps4呢,,,,,,,,,
2976,4380901674638983,2019-06-08 13:30:14+08:00,3317784243,背靠世界的中二鱼,@L丶Sakuya 抽抽抽,,,,,,,,,
2978,4380901653399047,2019-06-08 13:30:09+08:00,5344166774,收音机今天关机了吗,@Ashlor ,,,,,,,,,
2979,4380901444485896,2019-06-08 13:29:19+08:00,5471221813,锦鲤本尊就在这里Koi,@pineapple木樨 ,,,,,,,,,
2981,4380901007741560,2019-06-08 13:27:36+08:00,2213051427,理想未三旬,@奔向春天的蟹黄包 @物种灭绝小能手,,,,,,,,,
3100,4380899111998331,2019-06-08 13:20:04+08:00,2537839470,Allshit,@随风lyn_312,,,,,,,,,
3101,4380899036220492,2019-06-08 13:19:45+08:00,5088964365,Axier97,@the52Hz_whale ,,,,,,,,,
3102,4380899028174202,2019-06-08 13:19:43+08:00,5894865138,PilotDog,@败子白歌 sai原er神da,,,,,,,,,
3103,4380898755464407,2019-06-08 13:18:39+08:00,5290562478,凝调,@G弦篱下 [二哈][二哈][二哈],,,,,,,,,
3104,4380898646427643,2019-06-08 13:18:13+08:00,6760125586,OK禁烟OK,怎么那么像塞尔达@砧板13 ,,,,,,,,,
3107,4380898457783909,2019-06-08 13:17:27+08:00,2018697565,XiaoChoubbb,@2青年尐阿呆 ,,,,,,,,,
3109,4380898436421104,2019-06-08 13:17:23+08:00,1997280012,疯狂的小木人,@EML夕文 最新神作哇！赶紧预约来玩！,,,,,,,,,
3112,4380898058841754,2019-06-08 13:15:52+08:00,2831336297,今天还想更加努力,@奥木染的乌鸦 试试？,,,,,,,,,
3115,4380897996577868,2019-06-08 13:15:38+08:00,5957943234,明归德,@任天堂香港有限公司 [嘻嘻][嘻嘻][嘻嘻],,,,,,,,,
3117,4380897778428270,2019-06-08 13:14:46+08:00,5212537362,Cayde_7,@济医老锤石 ,,,,,,,,,
3119,4380897736255408,2019-06-08 13:14:36+08:00,6608143765,爹回吼毁,@qscdxez 让他,,,,,,,,,
3142,4380897559891413,2019-06-08 13:13:53+08:00,5359746061,咯噔胖次,@誊朔980 米忽悠抽奖了,,,,,,,,,
3143,4380897559887764,2019-06-08 13:13:53+08:00,2081661371,小happy点,@TedChan泰迪 ,,,,,,,,,
3144,4380897455361483,2019-06-08 13:13:28+08:00,3907653284,薯条君不吃鱼,@_郭随便_ 赛尔达手游安排一下[doge],,,,,,,,,
3145,4380897455060760,2019-06-08 13:13:28+08:00,7185024151,执笔丶永恒58271,@米哈游miHoYo 搏一搏，单车变摩托，不求其它，只求资格。,,,,,,,,,
3149,4380897346334849,2019-06-08 13:13:03+08:00,5846473488,幸运的血玫瑰男爵,@Mr_陈家铧_924_106  @神座出流_ //@游侠网: 来了来了[并不简单][并不简单],,,,,,,,,
3150,4380897271250373,2019-06-08 13:12:45+08:00,3168892412,老林今天不想加班,@Guwren 我的了,,,,,,,,,
3151,4380897250239322,2019-06-08 13:12:40+08:00,1753133717,黑暗福音,@有顶天的天人少女 萌萌哒！,,,,,,,,,
3152,4380897157589507,2019-06-08 13:12:17+08:00,1872858321,AkiAka666,@Centity,,,,,,,,,
3154,4380896993691968,2019-06-08 13:11:38+08:00,5608947951,银八酱的坏笑,@茶几动漫社 好！,,,,,,,,,
3157,4380896670757537,2019-06-08 13:10:22+08:00,3219856375,风的彼端是云吗,@bibibi5257,,,,,,,,,
3159,4380896599727489,2019-06-08 13:10:04+08:00,5452384402,Ataraxia平安喜樂,原神冲冲冲冲冲，无比期待@x不u爱a最爱n  ,,,,,,,,,
3160,4380896590888141,2019-06-08 13:10:02+08:00,3683978904,十六夜幕,@崩坏3 又又又,,,,,,,,,
3162,4380896431820165,2019-06-08 13:09:25+08:00,5950105691,乐乐君丶,@半瓶神仙醋zql 进来女装,,,,,,,,,
3164,4380896423271123,2019-06-08 13:09:23+08:00,2424145997,给我醒过来啊,@Bronya浮在空中 抽抽抽！冲,,,,,,,,,
3167,4380896041851959,2019-06-08 13:07:51+08:00,2833685157,游离在边缘2016,[doge]@沙丁鱼罐头咚咚咚,,,,,,,,,
3169,4380895786041357,2019-06-08 13:06:50+08:00,5520843123,叫柒沐啦,尼玛这我带的动？？[允悲][允悲][允悲]@劾猫 ,,,,,,,,,
3170,4380895735470833,2019-06-08 13:06:38+08:00,3596670194,干一碗南瓜粥,选我@白头吟12138 ,,,,,,,,,
3171,4380895668470120,2019-06-08 13:06:22+08:00,3174850422,天涯雪霁时,@一位瓜皮网友 不是…有些地方也太像塞尔达了吧,,,,,,,,,
3174,4380895404712317,2019-06-08 13:05:19+08:00,2758169352,77我是一根葱,@镇早荐琥珀主 @貓貓躲丸子 [doge],,,,,,,,,
3175,4380895383646740,2019-06-08 13:05:15+08:00,6355022028,假装路过灬暗中观察,假装路过@原神 ,,,,,,,,,
3178,4380895202857987,2019-06-08 13:04:32+08:00,5685349163,Funnymiaomiao,@怜兮Rency 牛逼啊米哈游,,,,,,,,,
3180,4380895186496326,2019-06-08 13:04:28+08:00,2385281294,Bujinnko,PC游戏大厂米忽悠石锤 @Arne晓暮,,,,,,,,,
3184,4380894917791657,2019-06-08 13:03:24+08:00,3054663453,雪景Mask,@原神 冲冲冲！,,,,,,,,,
3191,4380894489496591,2019-06-08 13:01:42+08:00,5140150893,明将会是怎样,@雁飞遐云,,,,,,,,,
3410,4380894024167762,2019-06-08 12:59:50+08:00,3175397684,李四一个大笨蛋,@张曜聪 ,,,,,,,,,
3411,4380894016001780,2019-06-08 12:59:48+08:00,5457764636,野生的舰队指挥官,但是我觉得我新浪微博抽奖应该是不会中的。@萧梦楼_天狼星改造完了好强啊 @夜空的六等星,,,,,,,,,
3413,4380893743047581,2019-06-08 12:58:43+08:00,5493535343,不冷也不热的HUI,@白露的冰糖 ,,,,,,,,,
3414,4380893738846267,2019-06-08 12:58:42+08:00,6109884636,清池-旧梦,@原神 @鱼干女也,,,,,,,,,
3415,4380893697704220,2019-06-08 12:58:32+08:00,5340211681,林克sama,@幻想HITMAN ,,,,,,,,,
3416,4380893634196523,2019-06-08 12:58:18+08:00,6080173576,超级小康天下无敌,@崩坏3 [笑而不语][笑而不语][笑而不语],,,,,,,,,
3417,4380893634019317,2019-06-08 12:58:18+08:00,2122836802,虾乐B1996,@方方_Cuckoo 希望能得个测试资格，当然中一个PS4也不是不可以[doge][doge],,,,,,,,,
3418,4380893545996546,2019-06-08 12:57:56+08:00,3176994814,用户不存在ii,@剑客某 来了老弟,,,,,,,,,
3421,4380893424340509,2019-06-08 12:57:27+08:00,5380002709,爾東_CC,m@知任CHS,,,,,,,,,
3422,4380893294273291,2019-06-08 12:56:57+08:00,3100801871,吥許熬夜变成cj惹不起勒,@夜语玖天 ,,,,,,,,,
3425,4380893050956522,2019-06-08 12:55:59+08:00,5640748623,Ars-凛,@KiiLiie力力力,,,,,,,,,
3426,4380892870717807,2019-06-08 12:55:16+08:00,2880743434,Yoennsei,@中国BOY-Hans  怎么看,,,,,,,,,
3428,4380892677611082,2019-06-08 12:54:30+08:00,5993834911,廖力康,@睡不醒的知了 一位好友,,,,,,,,,
3431,4380892468527547,2019-06-08 12:53:39+08:00,1401043440,丁悦律师,@gina又改名字啦 感觉还蛮不错的[坏笑],,,,,,,,,
3440,4380892337873278,2019-06-08 12:53:08+08:00,2631142060,图茶鲸鱼,@C一菌  帅[心],,,,,,,,,
3443,4380892166027175,2019-06-08 12:52:27+08:00,2273137142,X-POINT,@hjm311  这画面好好哦,,,,,,,,,
3444,4380892154012916,2019-06-08 12:52:25+08:00,5809841770,包酱豆腐去葱,抽测试资格送ps4@鹿小晰冲鸭 ,,,,,,,,,
3445,4380891851489352,2019-06-08 12:51:12+08:00,2396037221,遗忘视界OBW,@E-clair 这个实机画面真好看,,,,,,,,,
3447,4380891801394835,2019-06-08 12:51:00+08:00,2299712253,冬狮笑频,@玩屁屎 好的,,,,,,,,,
3448,4380891750943203,2019-06-08 12:50:48+08:00,2022919517,一直用塞班不会玩安卓,@__MoonLighT 不知道登录不登录PS4啊,,,,,,,,,
3452,4380891055100371,2019-06-08 12:48:02+08:00,1770146494,亚拉里亚拉亚拉熊,@奈梨NALI ,,,,,,,,,
3455,4380890798918824,2019-06-08 12:47:02+08:00,3061309861,塞拉门尼斯儿,@PRPR缥缈不坏 来看塞尔达,,,,,,,,,
3456,4380890664651237,2019-06-08 12:46:29+08:00,6121897463,每曰游戏,@彩虹六号 ,,,,,,,,,
3458,4380890517767145,2019-06-08 12:45:54+08:00,3012450491,OG的狐狸头,@Zz喜东东 ,,,,,,,,,
3459,4380890505139823,2019-06-08 12:45:51+08:00,1868725045,一点风吹草动____,@wistrey 傻鱼来陪我玩新游戏！,,,,,,,,,
3460,4380890492803689,2019-06-08 12:45:49+08:00,5817931277,神山神海,@yhfh201409 ,,,,,,,,,
3461,4380890454971346,2019-06-08 12:45:40+08:00,6121897463,每曰游戏,@卢本伟_55开 [二哈],,,,,,,,,
3462,4380890442780264,2019-06-08 12:45:36+08:00,2684600847,灰如月岩,@彳亍人  吹爆,,,,,,,,,
3463,4380890207425587,2019-06-08 12:44:40+08:00,3753166673,南猫猫猫猫猫猫猫猫,@伊泽探险  等发售[喵喵],,,,,,,,,
3464,4380890073151593,2019-06-08 12:44:09+08:00,2401476707,GhostSAMURAI,@不小心中了Debuff,,,,,,,,,
3465,4380890069557514,2019-06-08 12:44:08+08:00,6457353500,蓝发赤瞳绫波厨,画风看着好梦幻，不太舒服。天命科技还是去搞崩坏4吧→_→@刺猿生物研究所,,,,,,,,,
3467,4380889692150805,2019-06-08 12:42:38+08:00,3694964801,黄小景啊,@闻云深 [哆啦A梦微笑][哆啦A梦微笑][哆啦A梦微笑],,,,,,,,,
3468,4380889637521582,2019-06-08 12:42:25+08:00,1829568351,赤与蓝之神,风之律者穿越记[嘻嘻]我的2070已经饥渴难耐@-墨秋白-,,,,,,,,,
3470,4380889498733230,2019-06-08 12:41:51+08:00,1719094894,天缘skylove,这个不错啊。。。。@北瓜叔叔 @白金-PT @彬力十足1021,,,,,,,,,
3472,4380889293434764,2019-06-08 12:41:02+08:00,5356368101,夜色依然在,全平台互通？@阁酱悠长 ,,,,,,,,,
3474,4380889239087295,2019-06-08 12:40:49+08:00,1577049290,水饺码头,@是华威啊_ ,,,,,,,,,
3475,4380889125354828,2019-06-08 12:40:23+08:00,2501612657,难自弃的王大脸,@脸俊菌 求码[憧憬],,,,,,,,,
3477,4380888747982210,2019-06-08 12:38:52+08:00,1789708450,Aloysius_牟,@阔落来一打 @Simplane 这个，塞尔达吗？？,,,,,,,,,
3478,4380888723257016,2019-06-08 12:38:46+08:00,5541732410,2言言吖icon,@宴小宁 啊我想要内测资格！！！,,,,,,,,,
3479,4380888584278738,2019-06-08 12:38:13+08:00,5149958523,蔚蓝黑兔,@sldp52 相信 米哈游 不是坑货 毕竟我 崩2崩3 都玩过很长时间！,,,,,,,,,
3481,4380888529413596,2019-06-08 12:38:00+08:00,3180408742,一定是假号,@米哈游miHoYo,,,,,,,,,
3482,4380888496242453,2019-06-08 12:37:52+08:00,5669457285,爱泡芙的透明酱,我觉得🉑️@薄荷与尼罗河 ,,,,,,,,,
3484,4380888441592416,2019-06-08 12:37:40+08:00,2613619953,人类比喵还要愚蠢,来了@RX93-企鹅型,,,,,,,,,
3485,4380888437187753,2019-06-08 12:37:38+08:00,5994978518,F1fte3novo,@电竞大神 手机估计带不动了哈哈哈哈,,,,,,,,,
3489,4380888022570941,2019-06-08 12:35:59+08:00,3579548520,CD7S,@桐川谷歌是最棒的 过来中奖[胖丁微笑],,,,,,,,,
3490,4380888013633988,2019-06-08 12:35:57+08:00,2404109080,大树彼,@WingkitLaw [酸],,,,,,,,,
3494,4380887564878306,2019-06-08 12:34:10+08:00,5975961169,舵主先生风华正茂,@原神  突然发现没有可以艾特的人 哭了，艾特官方吧（ ’ - ’ * ),,,,,,,,,
3495,4380887422457444,2019-06-08 12:33:36+08:00,5537607268,欢眠,@loli树 怕845阵亡,,,,,,,,,
3496,4380887329990691,2019-06-08 12:33:15+08:00,5946187283,霖岚夜色nice,中@鹤九书,,,,,,,,,
3497,4380887296358297,2019-06-08 12:33:07+08:00,5581122603,云莫宇,@会说话的玉米棒子 [耶][doge][耶]一起冒险嗷,,,,,,,,,
3498,4380887032035859,2019-06-08 12:32:04+08:00,1001914040,薪火鹏,@不是槿夏的阳药 吸欧气。,,,,,,,,,
3499,4380886721923274,2019-06-08 12:30:50+08:00,3201583052,-_-Sebastian,单纯的想要激活码的米卫兵[太开心]@超小只陈婧婧 ,,,,,,,,,
3500,4380886592112226,2019-06-08 12:30:19+08:00,1677624737,Ant1m0ny,@Sp0tLessx丶 ,,,,,,,,,
3501,4380886562267320,2019-06-08 12:30:11+08:00,1677624737,Ant1m0ny,@Sp0tLessx丶,,,,,,,,,
3503,4380886030432982,2019-06-08 12:28:04+08:00,5381951166,千变万夏丶,@崩坏3 你的姐妹！,,,,,,,,,
3505,4380885837148263,2019-06-08 12:27:19+08:00,5665247226,梦醒默离,@Super也好君 ,,,,,,,,,
3671,4380885383687814,2019-06-08 12:25:31+08:00,5830814305,金木你胖次掉了,@长安司剑 你觉得咋样这个。,,,,,,,,,
3672,4380885312609780,2019-06-08 12:25:14+08:00,6562716967,喵喵鱼干君,@小小的狮子z ps4已经有了，我只想要激活码[喵喵],,,,,,,,,
3675,4380884934940310,2019-06-08 12:23:43+08:00,1625344791,vensli,@亮崽儿丶 不错啊。,,,,,,,,,
3677,4380884737893414,2019-06-08 12:22:56+08:00,2465993134,不尽少年心,@昵称太帅如何与人相处 我不是为了PS4 Pro去的，我真的就是单纯为了激活码[doge],,,,,,,,,
3678,4380884645890037,2019-06-08 12:22:34+08:00,3508581804,麻将真有趣,@空间与维度 ,,,,,,,,,
3679,4380884629626371,2019-06-08 12:22:30+08:00,5752705894,咲奈心,@hianghokung,,,,,,,,,
3681,4380884352319744,2019-06-08 12:21:25+08:00,2070512613,枝楠,入新坑，时间和我都准备好了，许愿[太开心] @Amber喵喵喵_ ,,,,,,,,,
3683,4380884247444516,2019-06-08 12:21:00+08:00,1242434303,唯yuan有小爆脾气,@大保天天贱 ,,,,,,,,,
3684,4380884041651652,2019-06-08 12:20:10+08:00,3227460825,Lagann-,@Penny时墨 ,,,,,,,,,
3775,4380883752524849,2019-06-08 12:19:02+08:00,2278589844,暂约的记忆,@噗噗鸡整天叽叽叽 嘟嘟嘟,,,,,,,,,
3776,4380883689449107,2019-06-08 12:18:47+08:00,3568595091,Kotori_Minami丶,塞尔达传说：原神[喵喵] @世魔辉魔,,,,,,,,,
3778,4380883476174649,2019-06-08 12:17:55+08:00,6101868510,朝夜的光,@崩坏3,,,,,,,,,
3779,4380883211537085,2019-06-08 12:16:52+08:00,1879393202,寒天黑糖,好可爱的小男孩！！！！wsl//@半透明黑桶: 看！是PV！[泪]@寒天黑糖,,,,,,,,,
3780,4380883106787167,2019-06-08 12:16:27+08:00,2710090471,津上翔一_厨,@命運电玩打工仔,,,,,,,,,
3782,4380883014640144,2019-06-08 12:16:06+08:00,1791460703,泉此方Konata,@ZZZzhengbin 抽奖抽奖,,,,,,,,,
3785,4380882754159099,2019-06-08 12:15:04+08:00,6619973194,Mushroom扯,崩崩崩崩这就要出了？我的小手机瑟瑟发抖@殇冰凕玥,,,,,,,,,
3786,4380882728932053,2019-06-08 12:14:58+08:00,6827113090,盲点发现了花生,@任天堂香港有限公司 快用你无敌的法务部想想办法，拉屎拉到你头上了,,,,,,,,,
3791,4380882426851758,2019-06-08 12:13:46+08:00,2520322782,傲娇的大尾巴玥,@颜赫_雪飘 ,,,,,,,,,
3792,4380881962117606,2019-06-08 12:11:55+08:00,5479250460,依然BB旺,@PERMANENT-cairns  可惜没安卓,,,,,,,,,
3793,4380881873882937,2019-06-08 12:11:34+08:00,1928445413,就不能全英文吗CS,@锐鸡儿 @QuickArtsBuster,,,,,,,,,
3795,4380881835784487,2019-06-08 12:11:25+08:00,2145244741,饭岛靖贵-,@村崎和歌子,,,,,,,,,
3799,4380881625785340,2019-06-08 12:10:35+08:00,5231233086,孤城慎独,@原神 米哈游天下第一[doge],,,,,,,,,
3801,4380881315769236,2019-06-08 12:09:20+08:00,1724212194,吮指原,@看花人犹在 看起来就好玩[蛋糕],,,,,,,,,
3804,4380881127275454,2019-06-08 12:08:35+08:00,1523380005,海拉鲁死鱼,@Sunshine丿柒 ！！,,,,,,,,,
3805,4380881089722217,2019-06-08 12:08:26+08:00,5978052115,喜欢吃番茄炒蛋丶,@耿直的大凯锅 来了来了,,,,,,,,,
